player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,3p/100?,dob,trank_year
Jadyn Atchison,UT Arlington,WAC,33,55.1,71.7,26.7,41.3,42.45,2.8,11.9,21.2,29.1,22,41,0.537,91,228,0.399,22,72,0.306,2.7,4,13.7,Jr,6-1,13,0.156579,78.2476,4.7,2026,67370,"Cedar Hill, TX",,0.57143757,45,86,46,142,0.5233,0.3239,0,0,,,88.3932,88.5217,2.27082,172.797,-2.05201,-3.51984,1.46783,-2.25094,22.3,-3.20815,0.957217,0.5455,2.4545,3,1.8182,1.6364,0.5758,8.1818,Combo G,5.33878,,2026
Jada Bediako,Marquette,BE,25,19.6,97.6,18.1,55.8,57.16,13.3,14.4,7.9,27.1,10,17,0.588,29,52,0.558,0,0,0,4.8,1.3,32.7,Jr,6-3,14,0.755413,100.226,5.8,2026,67371,"Brampton, Canada",,0.4545025,23,39,6,13,0.5897,0.4615,0,0,,,93.2806,86.3151,1.00259,44.3717,2.77145,0.646487,2.12496,-0.567494,9.4692,-1.56013,0.992635,0.9615,1.2692,2.2308,0.3846,0.1923,0.5,2.6154,PF/C,0,,2026
Andjela Matic,Loyola Marymount,WCC,30,84.3,101.7,16.9,46.4,50.03,1.4,11.1,16.8,19.1,47,61,0.77,37,119,0.311,62,161,0.385,0.1,1.6,21.8,Sr,5-8,28,2.39336,96.6611,1.5,2026,67374,"Ub, Serbia",,1.61018287,11,32,26,87,0.3438,0.2989,0,0,,,96.6766,97.3382,2.44048,165.764,0.992118,2.063,-1.07088,1.34769,34.0387,2.15347,-0.805782,0.4194,2.7742,3.1935,3.0645,1.0323,0.0323,10.4516,Combo G,9.13613,,2026
Faith Burch,Youngstown St.,Horz,11,9.8,86.7,17.4,37.5,45.13,9.1,26.3,5.9,21,12,21,0.571,9,24,0.375,0,0,0,3.2,1.8,87.5,Jr,6-1,22,0.155482,79.9809,4.6,2026,67378,"Warren, OH",,0.45456529,7,13,2,11,0.5385,0.1818,0,0,,,81.241,82.4195,1.47189,32.3723,-4.76394,-5.58061,0.816665,-2.65392,12.5917,-2.79225,0.138333,1.1667,3.5,4.6667,0.4167,0.3333,0.3333,3.4167,Wing G,0,,2026
Laura Bello,UT Arlington,WAC,30,39,83,14.6,41.5,44.14,12.1,22.7,4.2,24.4,18,32,0.563,44,106,0.415,0,0,0,6.8,0.9,30.2,Sr,6-3,4,-0.0195021,75.873,5.5,2026,67380,"Allen, TX",,0.29409689,25,64,19,42,0.3906,0.4524,0,0,,,88.1358,88.0499,1.79214,123.304,-1.31661,-3.19911,1.8825,-2.44085,17.3433,-2.76657,0.325726,1.8333,3.6333,5.4667,0.3333,0.3,1.1333,3.5333,PF/C,0,,2026
Taylor Wilkins,Southeastern Louisiana,Slnd,26,27.4,70.6,18.7,34,35.23,4.3,8.8,7.1,19.3,4,5,0.8,25,52,0.481,6,48,0.125,0.3,1.1,5,Sr,5-10,2,-0.3159,68.4898,4.1,2026,67385,"New Orleans, LA",,0.47363932,11,16,14,36,0.6875,0.3889,0,0,,,112.075,114.257,0.161589,45.1837,-10.6413,-4.71113,-5.93016,-11.7301,11.9889,-6.1452,-5.58485,0.4815,1.037,1.5185,0.3333,0.2593,0.037,2.8148,Wing G,9.13118,,2026
Clemisha Prackett,Indiana St.,MVC,30,46.5,105.4,25.8,51.1,55.65,15.4,25.2,0.8,16.9,83,125,0.664,121,237,0.511,0,0,0,3.8,1.8,52.7,Jr,6-1,14,2.25239,109.985,7.3,2026,67386,"West Memphis, AR",,0.06001612,94,170,27,67,0.5529,0.403,0,0,,,102.085,102.377,1.05464,147.25,-5.40513,-0.298063,-5.10706,-0.607588,19.1677,2.44704,-3.05462,3.2258,4.7097,7.9355,0.0968,0.7097,0.7742,10.8387,PF/C,0,,2026
Paris Kirk,Eastern Washington,BSky,26,10.3,95.4,14.1,62.5,53.62,11.7,13.7,7.6,23.8,4,16,0.25,11,19,0.579,1,1,1,1.5,1.7,80,Sr,6-2,12,0.172817,86.2328,5.9,2026,67387,"Kelowna, Canada",,0.53844496,8,13,3,6,0.6154,0.5,0,0,,,95.3352,96.8521,0.36757,26.2673,-1.23146,-0.470245,-0.761219,-1.21595,5.4393,-0.985483,-0.230466,0.7143,0.8214,1.5357,0.25,0.1429,0.1071,1.2143,Wing G,0.422289,,2026
Mila Reynolds,UT Arlington,WAC,32,49.4,81.8,19.8,44.4,48.53,1,9.2,12.3,26.3,41,58,0.707,60,134,0.448,18,62,0.29,0.3,1.2,29.6,Jr,6-3,15,0.414694,82.0225,3,2026,67392,"South Bend, IN",88.2,0.53966885,30,49,30,85,0.6122,0.3529,0,0,,,96.8404,96.7802,1.52594,107.763,-5.1878,-2.70449,-2.48331,-4.13266,20.6094,-2.34378,-1.78889,0.1875,1.75,1.9375,1.0625,0.4688,0.0625,6.7188,Wing G,5.12774,,2026
Eleonora Villa,Washington St.,WCC,34,86.8,98.5,25.6,50.8,53.55,1.1,6.1,24.4,18.9,78,111,0.703,175,337,0.519,44,137,0.321,0.7,1.5,23.4,Jr,5-8,2,3.88282,108.446,1.5,2026,67395,"Lissone, Italy",,1.20998231,89,157,86,180,0.5669,0.4778,0,0,,,108.802,103.713,1.74454,177.223,-0.507231,2.80913,-3.31636,1.24474,34.8294,3.67046,-2.42572,0.3529,1.9412,2.2941,3.5588,0.9412,0.2353,16.4706,Scoring PG,6.64832,,2026
Amira Brown,San Jose St.,MWC,25,52,74.2,26.9,41.2,45.95,6.5,14.8,16.2,29.8,59,95,0.621,54,140,0.386,23,75,0.307,1.4,2.1,44.2,Sr,5-10,8,0.533084,82.1593,2.5,2026,67398,"Richmond, CA",,0.40817678,40,97,14,43,0.4124,0.3256,0,0,,,99.454,97.9497,1.8119,136.982,-4.37391,-3.80987,-0.564043,-4.50264,25.4846,-2.19446,-2.30818,1.6538,4.0769,5.7308,1.5385,1,0.3846,9.3077,Wing G,6.45086,,2026
Ella Fajardo,Iona,MAAC,31,72.1,96.7,18.3,41.4,46.94,3.4,5,22.3,19.4,54,65,0.831,54,133,0.406,31,110,0.282,0.5,1.7,26.7,Sr,5-5,5,1.32794,89.4668,2.7,2026,67399,"Bergenfield, NJ",,1.62502861,22,51,32,82,0.4314,0.3902,0,0,,,93.9741,103.797,1.4419,140.684,-2.97389,-0.371667,-2.60223,-2.44794,28.7375,-0.920269,-1.52767,0.9688,1.2812,2.25,2.8438,0.8438,0.125,8.1562,Scoring PG,7.35425,,2026
Candace Kpetikou,Miami FL,ACC,31,17.4,72.2,18.1,43.5,41.97,12.1,22.5,4.5,33.9,6,20,0.3,20,46,0.435,0,0,0,3.6,0.2,43.5,Fr,6-3,4,-0.0595288,73.8923,8.1,2026,67400,"Niamey, Niger",,0.2399256,16,38,4,8,0.4211,0.5,0,0,,,90.9641,83.1692,0.903244,49.858,-3.56611,-4.80564,1.23953,-5.72575,7.4903,-6.61778,0.892036,0.8065,1.5484,2.3548,0.1935,0.0323,0.2581,1.4839,PF/C,0,,2026
Breezie Williams,Wright St.,Horz,30,77,93.8,24.7,45.2,47.19,3.4,13.1,24.8,16.3,34,46,0.739,111,272,0.408,39,103,0.379,0.7,3.6,12.3,Jr,5-5,0,2.2091,96.883,2.6,2026,67406,"Canton, OH",,1.46265159,48,85,63,187,0.5647,0.3369,0,0,,,98.078,100.755,1.86346,198.653,1.36293,1.93525,-0.572311,1.38062,30.3031,1.86349,-0.482873,0.9375,3.2812,4.2188,3.0625,1.9375,0.1875,12.4688,Scoring PG,6.3851,,2026
Cordasia Harris,South Alabama,SB,35,63.5,107.5,19.8,54.5,55.11,14.3,20.7,4.6,17.1,45,85,0.529,162,292,0.555,5,19,0.263,6.7,2.1,27.3,Sr,6-1,22,2.75965,106.651,3.8,2026,67410,"Mobile, AL",,0.32143749,155,263,7,29,0.5894,0.2414,1,1,1,,87.8368,88.4902,2.6927,231.413,3.71081,1.72203,1.98879,3.85808,26.2114,3.37927,0.47881,3.5143,5.2286,8.7429,0.5143,1,1.6857,10.9714,PF/C,1.14494,,2026
Marina Artero,Louisiana,SB,29,52,77.8,8.6,32.9,33.06,8.3,11.7,10.2,24.3,2,6,0.333,25,74,0.338,0,2,0,0.7,2.2,7.9,Jr,5-11,10,-0.950506,63.0362,3.3,2026,67418,"Fontanilles, Spain",,1.27997517,13,33,12,41,0.3939,0.2927,0,0,,,102.523,101.502,1.20565,117.2,-2.01772,-2.00335,-0.0143731,-3.15649,20.6097,-2.67251,-0.48398,1.8387,2.3226,4.1613,1.0323,0.8065,0.129,1.8065,PF/C,0.181842,,2026
Kendall Carruthers,Toledo,MAC,30,72,94.2,23.6,46.8,51.84,2.2,10,21.7,24.9,76,101,0.752,88,179,0.492,34,118,0.288,0.5,2.5,34,Jr,5-7,4,2.26067,98.0876,3.3,2026,67420,"Toledo, OH",,0.93815914,58,106,30,73,0.5472,0.411,0,0,,,91.42,91.0584,2.80264,172.108,0.545187,0.564425,-0.0192378,1.10964,29.8806,0.564605,0.545035,0.5484,2.6129,3.1613,2.9355,1.2581,0.1613,12.0645,Combo G,7.55843,,2026
Jaileyah Cotton,Jackson St.,SWAC,28,74.1,83.4,21.3,37.9,43.58,2.3,14.3,26.1,27.6,64,90,0.711,54,169,0.32,30,92,0.326,0.1,2.6,34.5,Sr,5-6,5,0.479613,80.5537,2.6,2026,67424,"Bardstown, KY",,1.07693043,23,64,31,105,0.3594,0.2952,0,0,,,92.3304,100.353,1.96667,177.125,-4.62925,-3.17671,-1.45254,-4.26302,31.3172,-3.12102,-1.142,0.6897,3.7931,4.4828,3.3793,1.4483,0.0345,9.1034,Scoring PG,6.01289,,2026
Nalyce Dudley,Sacred Heart,MAAC,30,81.9,94.7,21.4,47.8,51.49,5.7,12.3,8.3,20.5,67,96,0.698,112,231,0.485,27,88,0.307,0.3,1.5,30.1,Jr,5-11,4,1.9582,93.4269,2.1,2026,67425,"Norwich, CT",,0.39727367,98,181,14,50,0.5414,0.28,0,0,,,95.2087,101.792,1.86534,170.675,-3.14784,-0.612833,-2.535,-2.00645,32.6613,0.0686777,-2.07513,1.5806,3.5806,5.1613,0.9355,0.9032,0.129,12.2903,Wing G,5.34664,,2026
Divine Dibula,Monmouth,CAA,30,64.5,102.1,28.1,57.4,60.66,12.9,16.4,10.5,26.2,74,103,0.718,167,288,0.58,0,3,0,3.8,2.2,35.4,Jr,6-1,13,3.02441,109.984,4.4,2026,67426,"Ottawa, Canada",,0.31428752,147,237,20,51,0.6203,0.3922,0,0,,,86.808,91.285,2.40969,169.024,1.63052,0.6406,0.989923,2.96482,26.0121,2.60461,0.360212,3.0606,3.8182,6.8788,1,1.0303,1.0606,13.9091,Wing G,0.232117,,2026
Rachel Kaus,Cornell,Ivy,26,76.7,93.5,23.4,45.6,49.5,7.3,12.8,12.3,16.7,50,66,0.758,106,239,0.444,12,33,0.364,0.9,1.6,24.3,Jr,6-0,5,2.29967,97.8038,2.7,2026,67428,"Lake Bluff, IL",,0.67346265,73,164,33,75,0.4451,0.44,0,0,,,101.423,101.93,1.73206,131.317,-0.945369,0.238946,-1.18431,-1.49583,30.0407,0.417582,-1.91341,1.7407,3,4.7407,1.2222,0.7407,0.2222,11.1852,Wing G,2.63958,,2026
Jaini Edmonds,UMass Lowell,AE,26,80.7,88,28.6,42.3,46.04,2.3,10.2,25,21.5,54,67,0.806,87,193,0.451,42,162,0.259,0.8,1.7,18.9,Sr,5-9,2,2.17245,95.5925,0.9,2026,67430,"Worcester, MA",,0.82418175,35,69,52,124,0.5072,0.4194,0,0,,,107.905,111.89,0.707047,131.482,-4.58585,-0.204677,-4.38117,-2.21658,31.8414,1.56644,-3.78302,0.6552,2.7931,3.4483,2.5862,0.931,0.2414,13.4138,Combo G,11.9817,,2026
Alexis Davis,Monmouth,CAA,28,43.6,96.5,22.3,40.6,48.55,16,18.1,8,21.1,63,96,0.656,56,136,0.412,0,2,0,1.2,1.3,69.6,Jr,6-0,40,1.31156,96.4609,3.9,2026,67433,"Woodbury, NJ",,0.43748384,50,111,6,25,0.4505,0.24,0,0,,,89.2232,93.8375,1.57722,104.486,-2.69977,-1.06952,-1.63025,-1.90337,19.0774,0.174707,-2.07808,2.8065,3.2903,6.0968,0.6774,0.4516,0.3226,7.0968,Wing G,0.228923,,2026
Karsyn Norman,Ball St.,MAC,32,74.7,97,19.8,43.2,47.4,1.6,9.1,27.1,23.6,57,79,0.722,61,155,0.394,42,132,0.318,0.3,1.9,27.5,Jr,5-6,3,2.10727,96.5221,2.4,2026,67439,"Bedford, IN",,1.852252,37,78,28,83,0.4744,0.3373,0,0,,,91.9884,92.3955,2.67768,190.087,0.0740448,1.17064,-1.0966,0.0916811,29.5364,0.26562,-0.173939,0.4545,3.0303,3.4848,4.9394,1.0606,0.0909,9.4242,Scoring PG,7.34503,,2026
Molly Heard,Lipscomb,ASun,28,79.3,92.3,28.1,48.9,53.4,6.6,13,20.2,24.4,87,123,0.707,109,210,0.519,34,117,0.291,2.4,4,37.6,Sr,6-0,3,2.45595,98.5272,3.1,2026,67442,"Pisgah, AL",,0.65419018,99,182,10,28,0.544,0.3571,0,0,,,85.8397,88.8339,3.2305,212.696,1.8943,0.633495,1.2608,2.31784,30.8933,1.01247,1.30537,1.7333,3.9667,5.7,2.3333,2.1667,0.7333,14.7,Combo G,7.50674,,2026
Anastasiia Semenova,Boston University,Pat,27,60.9,98.5,19.8,52.5,55.87,7,16.8,7.1,21.5,33,39,0.846,90,156,0.577,11,47,0.234,3.1,0.6,19.2,Sr,6-2,31,1.77348,95.0982,1.8,2026,67443,"St. Petersburg, Russian Federation",,0.45832118,70,114,20,42,0.614,0.4762,0,0,,,100.529,105.732,1.1702,127.871,-4.02341,-0.594235,-3.42918,-3.11172,27.0929,0.347037,-3.45875,1.3571,4.0357,5.3929,0.7857,0.25,0.6786,9,Wing G,4.1589,,2026
Catherine Alben,Georgia Tech,ACC,33,52.9,83.3,26,39.9,44.1,2.8,10,19.9,20.5,53,72,0.736,82,190,0.432,24,106,0.226,0.4,2.5,24.3,Sr,5-7,5,1.43701,95.7587,4.6,2026,67446,"Snellville, GA",,0.91177327,65,136,17,54,0.4779,0.3148,0,0,,,91.2714,83.2189,2.57033,141.827,1.52571,0.206335,1.31937,0.00386354,21.4152,-1.56006,1.56393,0.5455,2.2121,2.7576,1.8788,0.9697,0.0909,8.7576,Combo G,8.28994,,2026
Destiny Leo,UNLV,MWC,32,40.7,104.4,13.5,55.2,56.95,0.6,9,10.4,20,11,14,0.786,11,16,0.688,35,99,0.354,0.6,1.5,12.2,Sr,5-10,7,1.15856,96.7645,2.1,2026,67448,"Willowick, OH",,1.20826666,4,6,7,10,0.6667,0.7,0,0,,,96.0936,95.4334,1.28575,88.583,2.214,2.89726,-0.683258,1.59449,16.3,1.44761,0.146886,0.0938,1.4062,1.5,0.9062,0.4062,0.0938,4.3125,Combo G,11.1209,,2026
Faith Pappas,Sacred Heart,MAAC,19,17.4,103.5,14.5,50,55.62,0.6,4.9,10.4,19.7,13,16,0.813,8,25,0.32,10,21,0.476,0,1.4,34.8,Sr,5-11,23,0.598775,91.8565,1.5,2026,67450,"Long Valley, NJ",,0.74999995,3,10,5,15,0.3,0.3333,0,0,,,99.1081,105.364,0.490981,30.0996,-5.5494,-1.42266,-4.12673,-1.40192,10.95,-0.314615,-1.08731,0.05,0.5,0.55,0.45,0.25,0,2.95,Combo G,6.00555,,2026
Laila Walker,Old Dominion,SB,28,19.2,83.2,18.7,45.1,50.45,14.9,21.5,4.8,34.9,17,26,0.654,23,51,0.451,0,0,0,6.7,0.7,51,Sr,6-4,8,0.180047,82.2916,6.4,2026,67458,"Gulfport, MS",,0.2414,19,39,4,12,0.4872,0.3333,0,0,,,89.1927,87.6685,0.902762,58.5319,-1.81491,-3.46714,1.65223,-1.4241,8.7448,-2.32553,0.901429,1.3793,2.069,3.4483,0.2414,0.1034,0.6897,2.4138,PF/C,0,,2026
Meadow Roland,UNLV,MWC,31,80.6,100.6,25.1,47.1,51.32,6.7,23.4,12.7,16.3,86,116,0.741,153,308,0.497,24,93,0.258,5.5,1.8,28.9,So,6-2,32,4.05153,111.351,2.9,2026,67459,"Fresno, CA",,0.81942656,83,145,70,163,0.5724,0.4294,0,0,,,85.8776,84.846,3.85397,255.677,6.22286,2.84421,3.37864,5.31119,33.3516,3.66025,1.65094,2,7.4839,9.4839,1.9032,1,1.7742,14.9677,Wing G,5.27528,,2026
Macy Spencer,High Point,BSth,31,80.3,103.4,27.3,51.8,56.6,0.8,9.5,15.5,16.9,111,136,0.816,93,200,0.465,93,249,0.373,1.9,2.5,30.3,Jr,5-8,13,3.53105,107.856,2.7,2026,67461,"Katy, TX",,0.88503267,44,74,49,126,0.5946,0.3889,0,0,,,85.9959,94.1545,2.68151,205.193,1.08862,2.32288,-1.23426,3.09064,31.7121,3.3769,-0.286268,0.2424,2.9091,3.1515,2.3333,1.3939,0.6061,18.6364,Combo G,13.7,,2026
Jaelyn Talley,North Texas,Amer,26,16.8,74,14.4,40.5,41.18,9.2,13.3,3.5,31,7,18,0.389,15,34,0.441,0,3,0,1,3.1,48.6,Sr,5-10,33,-0.232874,67.8362,4.4,2026,67462,"Fairfax, VA",,0.2778037,12,21,3,13,0.5714,0.2308,0,0,,,85.3907,84.632,0.934362,48.1082,-0.493222,-2.49713,2.0039,-1.45168,8.7214,-3.15371,1.70203,0.8214,1.1071,1.9286,0.1786,0.4286,0.0714,1.6786,Wing G,0.786342,,2026
Amarachi Kimpson,Miami FL,ACC,33,77.4,109.8,17.9,49.1,52.75,1.4,5.5,11.9,11.5,60,77,0.779,94,196,0.48,46,136,0.338,0.7,2.3,23.2,So,5-8,33,3.91204,112.629,2.7,2026,67463,"Little Elm, TX",,1.72975385,49,84,45,112,0.5833,0.4018,0,0,,,95.7742,87.6209,3.28402,182.356,5.21648,4.31178,0.904706,4.87213,31.3,2.95419,1.91794,0.3939,1.5758,1.9697,1.9394,1.2424,0.2121,11.697,Combo G,7.52343,,2026
Kellyn Preira,Monmouth,CAA,17,11.2,73.1,12.6,31.8,31.82,0,4.2,8.7,17.7,0,0,0,0,2,0,7,31,0.226,2.3,1.3,0,Jr,5-11,14,-0.380102,62.2088,3.2,2026,67473,"Peabody, MA",,1.29999995,0,0,0,2,,0,0,0,,,95.6082,99.9362,0.496168,20.2997,-5.89018,-3.60816,-2.28202,-6.63685,10.155,-4.85122,-1.78563,0.1,0.6,0.7,0.65,0.5,0.2,2.45,Scoring PG,13.813,,2026
Claire McDougall,Bradley,MVC,7,12.9,119.3,18.6,61.6,65.37,9.1,18.7,14.5,18.4,13,17,0.765,25,36,0.694,1,7,0.143,1.2,3.7,39.5,Jr,5-11,1,3.07636,113.251,3.3,2026,67476,"Washington, IL",,1,24,31,1,5,0.7742,0.2,0,0,,,86.8594,84.0651,2.83439,40.4132,5.99435,3.45664,2.53772,6.3723,21.9875,3.72541,2.64689,2.125,4,6.125,1.5,1.625,0.375,8.875,Wing G,2.39368,,2026
Nyla Walker,Gardner Webb,BSth,31,51.8,82,24.5,42.9,46.94,1.4,7.5,26,28.4,38,52,0.731,50,130,0.385,25,74,0.338,0,3.6,25.5,Sr,5-4,10,0.386037,81.5696,2,2026,67482,"Frankfort, IL",,0.8666612,16,40,34,90,0.4,0.3778,0,0,,,94.8882,104.187,1.00775,117.849,-7.60832,-4.22062,-3.38771,-4.6878,20.7226,-2.57922,-2.10858,0.2581,1.3226,1.5806,2.0968,1.2581,0,6.871,Scoring PG,6.86336,,2026
Tierra Simon,Richmond,A10,34,41.6,97.3,18.5,46.3,51.03,6.5,16.6,16.1,26.4,24,25,0.96,38,80,0.475,16,54,0.296,3.5,1.7,18.7,Sr,6-1,0,1.29279,98.6055,4,2026,67484,"Houston, TX",,1.10872937,35,67,3,13,0.5224,0.2308,0,0,,,87.1529,84.8962,1.92345,119.48,3.3122,0.575281,2.73692,2.09654,16.8735,-0.0136582,2.1102,0.8529,2.5588,3.4118,1.5,0.4706,0.5588,4.3529,Wing G,5.7206,,2026
Alexis Calderon,Northwestern St.,Slnd,2,0.5,0,41.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,5-4,5,-0.895101,-14.3092,0,2026,67487,"Jacksonville, TX",,1.25005626,,,,,,,,,,,102.838,94.403,0.235351,0.610998,-43.1285,-42.302,-0.826418,-46.4947,7.5,-28.2661,-18.2287,0.3333,0.3333,0.6667,1.6667,0.3333,0,4.6667,PF/C,0,,2026
Eri Blithikioti,Northern Arizona,BSky,4,6.3,89.1,12.1,60,64.34,2.8,13.7,15.4,41.1,2,2,1,3,5,0.6,2,5,0.4,1.4,2.1,20,Jr,5-11,5,0.136175,78.2774,4.2,2026,67490,"Athens, Greece",,1,2,3,1,2,0.6667,0.5,0,0,,,100.456,98.1888,1.31247,15.6024,-3.05687,-2.11393,-0.942935,-3.62515,18.64,-2.19519,-1.42996,1.2,2.4,3.6,1.6,1,0.2,3.6,Combo G,3.5376,,2026
Ali Saunders,Southern Indiana,OVC,29,89.3,107.8,26.9,48,54.44,1.6,7.9,29.9,19.8,118,131,0.901,90,235,0.383,78,196,0.398,0.6,3.3,30.4,Sr,5-10,11,4.8009,114.931,2.6,2026,67491,"Depauw, IN",,1.48979856,53,113,37,122,0.469,0.3033,0,0,,,90.0716,91.2774,3.33743,203.925,4.3552,4.90471,-0.54951,6.08691,35.0871,5.06315,1.02376,0.5484,2.5484,3.0968,4.7097,2.0968,0.1613,17.7742,Pure PG,10.8841,,2026
Kendal George,SIU Edwardsville,OVC,20,20.3,93.3,12.3,54.3,54.39,2.8,7.7,5.4,26.8,1,2,0.5,1,5,0.2,16,41,0.39,0.4,1,4.3,Jr,5-9,0,0.128464,79.32,1.3,2026,67494,"Centerville, OH",,0.4615385,1,2,0,3,0.5,0,0,0,,,97.7884,100.519,0.728297,36.2068,-2.87776,-1.48115,-1.39661,-2.33739,11.87,-1.16778,-1.1696,0.3,0.8,1.1,0.3,0.2,0.05,2.55,Wing G,10.4269,,2026
Erin Condron,UC San Diego,BW,32,84.4,103.7,23.5,53.2,56.11,7.8,19.3,11.6,16.9,86,129,0.667,200,372,0.538,4,15,0.267,4.6,1.8,33.3,Jr,6-4,11,3.63165,107.216,2.3,2026,67495,"Woodend, Australia",,0.71252372,168,288,32,84,0.5833,0.381,0,0,,,86.1882,88.2412,3.50811,248.61,3.37192,1.1155,2.25642,3.58416,33.9121,3.08401,0.500146,2.5455,5.9394,8.4848,1.7273,1.0606,1.3333,15.6061,Wing G,0.765081,,2026
Paige Martin,Stonehill,NEC,15,5.4,59.1,26.2,20,32.05,15,11,9.6,36.8,7,12,0.583,3,15,0.2,0,0,0,1.6,2.9,80,Sr,6-0,31,-0.212072,61.4625,2.6,2026,67497,"Hastings On Hudson, NY",,0.27272727,3,10,0,5,0.3,0,0,0,,,96.0816,102.156,0.230869,12.2908,-13.4901,-10.6614,-2.82864,-12.0849,4.3625,-8.1573,-3.92759,0.5625,0.375,0.9375,0.1875,0.1875,0.0625,1.0625,Wing G,0,,2026
Miriley Simon,North Dakota St.,Sum,27,12.1,109.9,22.8,51.8,52.6,8,26.9,19.2,14.9,6,11,0.545,23,45,0.511,4,11,0.364,2.5,0.8,19.6,Jr,6-1,32,0.700081,111.462,4.9,2026,67498,"West Fargo, ND",,1.36356445,11,14,12,31,0.7857,0.3871,0,0,,,86.3927,87.8755,0.602088,33.3749,1.89262,1.94146,-0.0488435,2.71874,5.769,2.19914,0.519603,0.4483,1.3793,1.8276,0.5172,0.1379,0.1379,2.2759,PF/C,4.14044,,2026
Rachel Leggett,Troy,SB,32,68.3,110.5,17.1,52.9,56.51,8.5,10.6,12.9,20.5,68,101,0.673,117,214,0.547,8,30,0.267,0.8,3,41.4,Sr,5-8,22,2.77868,105.48,2.1,2026,67500,"Navarre, FL",,1.09834995,95,153,25,71,0.6209,0.3521,0,0,,,89.6147,88.7637,2.79243,198.088,5.79373,4.00882,1.78491,5.45083,27.1061,3.33101,2.11981,2.6364,3.0303,5.6667,2.0303,1.6667,0.2121,10.2727,Wing G,1.72976,,2026
Jazzy Owens-Barnett,North Texas,Amer,29,54.1,92.8,20.9,36.3,49.04,2.1,8,17.8,24.9,100,124,0.806,56,159,0.352,7,24,0.292,0.3,2.2,67.8,Sr,5-7,3,1.5243,95.1831,4.1,2026,67501,"Plano, TX",,0.95521221,41,78,15,81,0.5256,0.1852,0,0,,,90.0926,89.4637,2.30728,128.121,-0.0913704,-0.399241,0.30787,-0.298513,22.9065,-1.27349,0.974975,0.4839,1.6129,2.0968,2.0645,0.9355,0.0645,8,Combo G,1.9535,,2026
Khalis Whiting,Stony Brook,CAA,2,0.2,0,17.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sr,5-6,30,-0.293373,-0.658545,0,2026,67502,"Huntingdon Valley, PA",,0,0,0,0,1,,0,0,0,,,103.548,101.971,0.0619512,0.200201,-21.8012,-14.4735,-7.32771,-21.1985,1.1,-13.6653,-7.53318,0,0,0,0,0,0,0,PF/C,0,,2026
Nevaeh Jackson,Butler,BE,23,40.9,91,17.8,46.2,51.8,4.9,11.1,10.1,23.9,36,50,0.72,36,67,0.537,12,50,0.24,0.8,3.2,42.7,Jr,6-0,11,1.11974,90.8616,3.1,2026,67504,"Fort Wayne, IN",,0.64866036,30,47,6,20,0.6383,0.3,0,0,,,93.1122,87.9187,2.31289,103.272,3.10065,1.08789,2.01275,1.68968,22.1304,-0.180793,1.87047,0.8261,2.1739,3,1.0435,1.2174,0.1739,6.2609,Wing G,5.74845,,2026
Brianna Wooldridge,Tennessee St.,OVC,23,39.7,85.9,16.9,30.1,43.46,11.8,13.7,7.9,22.9,52,71,0.732,28,93,0.301,0,0,0,2.1,2.4,76.3,Sr,6-1,24,0.302728,80.5631,5.8,2026,67509,"Schaumburg, IL",,0.51512403,25,82,3,11,0.3049,0.2727,0,0,,,100.979,101.862,1.13396,94.9192,-2.58253,-1.9124,-0.670137,-3.5574,20,-2.64998,-0.907424,2.2609,2.5652,4.8261,0.7391,0.8696,0.4348,4.6957,Wing G,0,,2026
Jordan Harrison,West Virginia,B12,34,76.3,112.6,22.6,50.3,57.18,2.8,9.8,30.4,22,114,136,0.838,114,215,0.53,35,116,0.302,0,5.7,41.1,Sr,5-6,10,5.46141,126.269,3.2,2026,67513,"Oklahoma City, OK",,1.87369814,101,173,13,42,0.5838,0.3095,0,0,,,78.1616,71.1113,5.13657,269.936,12.4144,7.54122,4.87321,12.6809,31.4353,5.9267,6.75423,0.7647,2.5,3.2647,5.2353,3.2353,0,13.1471,Pure PG,6.06718,,2026
Alyssa Jackson,San Diego St.,MWC,31,40.2,79.3,16.4,43.6,44.82,4,23.2,7.9,26.6,8,13,0.615,42,95,0.442,6,22,0.273,0.4,2.2,11.1,So,6-0,3,-0.00162691,76.1728,2,2026,67514,"Fairfield, CA",,0.6153594,35,67,7,28,0.5224,0.25,0,0,,,85.9748,84.862,1.92148,117.357,-0.973905,-2.86496,1.89106,-0.515085,16.6375,-1.92305,1.40797,0.5312,3.4375,3.9688,0.75,0.625,0.0625,3.7812,Wing G,2.53376,,2026
