year,pid,player,team,rim_made,rim_miss,rim_assisted,mid_made,mid_miss,mid_assisted,three_made,three_miss,three_assisted,dunks_made,dunks_miss,dunks_assisted
2026,67370,Jadyn Atchison,UT Arlington,45,41,7,46,96,17,22,50,17,0,0,0
2026,67371,Jada Bediako,Marquette,23,16,18,6,7,6,0,0,0,0,0,0
2026,67374,Andjela Matic,Loyola Marymount,11,21,4,26,61,5,62,99,56,0,0,0
2026,67378,Faith Burch,Youngstown St.,7,6,7,2,9,1,0,0,0,0,0,0
2026,67380,Laura Bello,UT Arlington,25,39,20,19,23,17,0,0,0,0,0,0
2026,67385,Taylor Wilkins,Southeastern Louisiana,11,5,4,14,22,10,6,42,5,0,0,0
2026,67386,Clemisha Prackett,Indiana St.,94,76,66,27,40,16,0,0,0,0,0,0
2026,67387,Paris Kirk,Eastern Washington,8,5,3,3,3,2,1,0,1,0,0,0
2026,67392,Mila Reynolds,UT Arlington,30,19,19,30,55,22,18,44,18,0,0,0
2026,67395,Eleonora Villa,Washington St.,89,68,35,86,94,24,44,93,36,0,0,0
2026,67398,Amira Brown,San Jose St.,40,57,14,14,29,4,23,52,23,0,0,0
2026,67399,Ella Fajardo,Iona,22,29,9,32,50,9,31,79,27,0,0,0
2026,67400,Candace Kpetikou,Miami FL,16,22,9,4,4,1,0,0,0,0,0,0
2026,67406,Breezie Williams,Wright St.,48,37,16,63,124,10,39,64,23,0,0,0
2026,67410,Cordasia Harris,South Alabama,155,108,94,7,22,5,5,14,3,1,0,1
2026,67418,Marina Artero,Louisiana,13,20,7,12,29,10,0,2,0,0,0,0
2026,67420,Kendall Carruthers,Toledo,58,48,18,30,43,4,34,84,27,0,0,0
2026,67424,Jaileyah Cotton,Jackson St.,23,41,6,31,74,6,30,62,24,0,0,0
2026,67425,Nalyce Dudley,Sacred Heart,98,83,63,14,36,9,27,61,26,0,0,0
2026,67426,Divine Dibula,Monmouth,147,90,82,20,31,13,0,3,0,0,0,0
2026,67428,Rachel Kaus,Cornell,73,91,49,33,42,29,12,21,11,0,0,0
2026,67430,Jaini Edmonds,UMass Lowell,35,34,7,52,72,2,42,120,25,0,0,0
2026,67433,Alexis Davis,Monmouth,50,61,26,6,19,3,0,2,0,0,0,0
2026,67439,Karsyn Norman,Ball St.,37,41,7,28,55,3,42,93,28,0,0,0
2026,67442,Molly Heard,Lipscomb,99,83,15,10,18,1,34,83,32,0,0,0
2026,67443,Anastasiia Semenova,Boston University,70,44,54,20,22,16,11,36,10,0,0,0
2026,67446,Catherine Alben,Georgia Tech,65,71,21,17,37,13,24,82,20,0,0,0
2026,67448,Destiny Leo,UNLV,4,2,1,7,3,3,35,64,32,0,0,0
2026,67450,Faith Pappas,Sacred Heart,3,7,2,5,10,1,10,11,10,0,0,0
2026,67458,Laila Walker,Old Dominion,19,20,10,4,8,2,0,0,0,0,0,0
2026,67459,Meadow Roland,UNLV,83,62,34,70,93,26,24,69,23,0,0,0
2026,67461,Macy Spencer,High Point,44,30,11,49,77,17,93,156,90,0,0,0
2026,67462,Jaelyn Talley,North Texas,12,9,5,3,10,2,0,3,0,0,0,0
2026,67463,Amarachi Kimpson,Miami FL,49,35,7,45,67,5,46,90,38,0,0,0
2026,67473,Kellyn Preira,Monmouth,0,0,0,0,2,0,7,24,7,0,0,0
2026,67476,Claire McDougall,Bradley,24,7,12,1,4,0,1,6,1,0,0,0
2026,67482,Nyla Walker,Gardner Webb,16,24,4,34,56,4,25,49,11,0,0,0
2026,67484,Tierra Simon,Richmond,35,32,17,3,10,1,16,38,16,0,0,0
2026,67490,Eri Blithikioti,Northern Arizona,2,1,1,1,1,1,2,3,2,0,0,0
2026,67491,Ali Saunders,Southern Indiana,53,60,7,37,85,3,78,118,44,0,0,0
2026,67494,Kendal George,SIU Edwardsville,1,1,1,0,3,0,16,25,16,0,0,0
2026,67495,Erin Condron,UC San Diego,168,120,96,32,52,21,4,11,4,0,0,0
2026,67497,Paige Martin,Stonehill,3,7,1,0,5,0,0,0,0,0,0,0
2026,67498,Miriley Simon,North Dakota St.,11,3,6,12,19,9,4,7,2,0,0,0
2026,67500,Rachel Leggett,Troy,95,58,46,25,46,11,9,22,9,0,0,0
2026,67501,Jazzy Owens-Barnett,North Texas,41,37,7,15,66,4,7,17,7,0,0,0
2026,67502,Khalis Whiting,Stony Brook,0,0,0,0,1,0,0,0,0,0,0,0
2026,67504,Nevaeh Jackson,Butler,30,17,17,6,14,2,12,38,12,0,0,0
2026,67509,Brianna Wooldridge,Tennessee St.,25,57,16,3,8,0,0,0,0,0,0,0
2026,67513,Jordan Harrison,West Virginia,101,72,13,13,29,0,35,81,21,0,0,0
2026,67514,Alyssa Jackson,San Diego St.,35,32,19,7,21,2,6,16,6,0,0,0
2026,67518,Olivia Delancy,Southern,21,31,12,22,56,15,39,97,34,0,0,0
2026,67519,Meghan Fiso,Pepperdine,80,71,49,47,74,20,14,45,14,0,0,0
2026,67533,Hannah Ronsiek,Colorado St.,9,9,1,21,28,7,60,127,59,0,0,0
2026,67542,Brooke Moore,St. John's,102,68,61,19,25,4,21,45,21,0,0,0
2026,67543,Mady Cartwright,Tulsa,60,60,22,10,44,2,64,148,59,0,0,0
2026,67544,Teniesha Clarke,Akron,3,9,1,0,2,0,2,8,2,0,0,0
2026,67549,Sydney White,Weber St.,50,52,13,4,30,1,21,71,17,0,0,0
2026,67551,Denae Carter,Villanova,96,61,55,11,32,5,10,13,10,0,0,0
2026,67552,Ty Williams,VCU,9,14,3,6,15,3,24,50,22,0,0,0
2026,67553,Jasmine Shavers,Florida St.,40,71,6,29,79,2,56,105,50,0,0,0
2026,67554,Mia Moore,Clemson,98,85,17,21,38,1,34,58,28,0,0,0
2026,67557,London Gamble,Northern Colorado,0,1,0,0,3,0,0,0,0,0,0,0
2026,67563,Ava Gugliuzza,SIU Edwardsville,9,21,2,0,7,0,37,100,29,0,0,0
2026,67565,Desrae Kyles,Mississippi,4,6,3,2,6,0,0,0,0,0,0,0
2026,67573,Niyah Gaston,Norfolk St.,3,1,1,0,4,0,24,44,24,0,0,0
2026,67574,Ale'Jah Douglas,Grand Canyon,28,32,8,9,23,0,26,64,20,0,0,0
2026,67575,Sydney Harris,Iowa St.,6,8,2,9,14,1,46,78,45,0,0,0
2026,67576,Asta Blauenfeldt,Maine,60,45,43,10,21,3,59,108,58,0,0,0
2026,67578,Taylor Anderson,Central Michigan,38,71,17,4,21,1,11,24,9,0,0,0
2026,67583,Aysia Hinton,North Carolina Central,2,2,0,5,10,1,44,95,42,0,0,0
2026,67591,Halle Wright,Idaho St.,13,34,3,5,16,3,9,28,8,0,0,0
2026,67593,Nadira Eltayeb,Kansas,6,3,3,4,5,2,0,0,0,0,0,0
2026,67594,Emily Siesel,Bowling Green,1,3,1,0,1,0,13,30,13,0,0,0
2026,67595,Talana Lepolo,Stanford,7,8,0,7,12,0,12,22,9,0,0,0
2026,67596,Jasmine Fearne,Bowling Green,4,3,3,4,4,3,26,64,26,0,0,0
2026,67602,Avery O'Roke,NJIT,4,2,1,5,1,2,4,8,3,0,0,0
2026,67606,TK Pitts,Houston,62,54,24,21,69,9,6,21,6,0,0,0
2026,67610,Brooklyn Gray,Rhode Island,53,48,24,51,75,22,32,72,28,0,0,0
2026,67611,Reese Ross,Utah,76,56,56,2,14,2,22,45,22,0,0,0
2026,67614,Jakoriah Long,Tarleton St.,57,67,10,17,34,5,46,76,38,0,0,0
2026,67617,Chaé Harris,Memphis,21,17,7,39,59,6,39,103,33,0,1,0
2026,67618,Nykesha Sanders,Delaware St.,10,13,1,12,31,4,20,44,17,0,0,0
2026,67619,Anya McKenzie,West Georgia,10,8,6,1,5,1,0,0,0,0,0,0
2026,67620,Sauda Ntaconayigize,Lafayette,13,25,3,16,28,6,50,79,43,0,0,0
2026,67621,Skylar Barnes,Coppin St.,22,39,14,14,36,7,22,68,22,0,0,0
2026,67624,Sifa Joyeuse,Grand Canyon,7,11,2,4,4,1,10,27,8,0,0,0
2026,67628,Emmie Streams,Maine,4,7,1,1,0,0,2,11,2,0,0,0
2026,67629,Anaya Harris,Gardner Webb,52,48,18,21,46,7,4,21,4,0,0,0
2026,67630,Lauren Bailey,Furman,1,8,0,2,2,2,40,66,39,0,0,0
2026,67632,Ashley Hawkins,Santa Clara,83,81,13,14,28,2,40,91,26,0,0,0
2026,67633,Caroline Dotsey,Butler,64,37,47,8,11,5,22,56,21,0,0,0
2026,67634,Andrea Martinez,Northeastern,0,2,0,0,5,0,0,11,0,0,0,0
2026,67635,Charlisse Leger-Walker,UCLA,52,28,25,17,22,8,47,83,42,0,0,0
2026,67636,Aryss Macktoon,La Salle,91,64,47,94,176,35,11,46,10,0,0,0
2026,67638,Kristina Juric,Manhattan,47,34,37,23,31,17,0,1,0,0,0,0
2026,67639,Tiffany Hammond,North Texas,4,0,0,6,8,1,13,35,12,0,0,0
2026,67640,Tegan Young,UC Davis,43,38,22,8,14,2,22,75,20,0,0,0
2026,67641,Izzy Sullivan,Nevada,46,37,29,20,41,9,20,72,17,0,0,0
2026,67648,Elisabeth Aegisdottir,Liberty,22,39,11,3,25,1,29,62,28,0,0,0
2026,67652,Jayla Murray,Mississippi,26,19,18,5,13,4,0,1,0,0,0,0
2026,67653,Kaili Chamberlin,McNeese St.,15,20,9,9,17,7,32,77,30,0,0,0
2026,67654,Claudia Langarita,California,13,17,10,2,9,2,1,12,1,0,0,0
2026,67657,Kennedy Klick,Minnesota,8,0,5,0,8,0,2,1,2,0,0,0
2026,67661,Skylar Burke,UC Santa Barbara,38,22,14,11,26,4,8,29,7,0,0,0
2026,67662,Cotie McMahon,Mississippi,115,66,34,95,144,39,36,91,31,0,0,0
2026,67665,Mya Perry,Cincinnati,37,41,15,62,93,20,79,144,68,0,0,0
2026,67666,Kaitlyn Elsholz,Grand Canyon,3,7,1,3,9,2,7,18,7,0,0,0
2026,67667,Angena Belloso,Auburn,16,13,5,1,11,0,7,21,7,0,0,0
2026,67671,Lucia Navarro,Oregon St.,0,2,0,0,0,0,0,0,0,0,0,0
2026,67672,Bella Pucci,Binghamton,60,46,17,29,50,3,69,108,43,0,0,0
2026,67673,Jaila Lee,UNC Greensboro,35,31,10,12,43,4,22,61,20,0,0,0
2026,67675,Ashley Baez,Troy,51,65,16,7,13,2,43,79,36,0,0,0
2026,67678,Fatou Diakite,South Florida,50,31,31,8,18,7,1,1,1,0,0,0
2026,67679,Cate Carlson,Radford,40,40,13,8,22,2,56,126,55,0,0,0
2026,67680,Kilah Freelon,Virginia Tech,102,68,70,15,40,11,0,3,0,0,0,0
2026,67681,Bre'Yon White,Wichita St.,30,16,16,29,52,17,4,26,4,0,0,0
2026,67682,Imani Smith,Charlotte,8,10,3,9,26,2,12,38,12,0,0,0
2026,67688,Promise Keshi,Stetson,55,31,26,35,39,7,11,29,11,0,0,0
2026,67689,Marissa Gingrich,NJIT,57,26,14,16,19,4,41,89,38,0,0,0
2026,67690,Kadidia Toure,LIU,119,102,49,68,109,32,12,24,9,0,0,0
2026,67693,Angela Samuel,Southern Illinois,3,2,2,0,0,0,0,0,0,0,0,0
2026,67700,Marie Sepp,Morehead St.,84,51,14,10,33,1,23,82,16,0,0,0
2026,67701,Jorey Buwalda,Milwaukee,88,105,41,20,31,12,19,57,19,0,0,0
2026,67702,Ella Johnson,Montana St.,42,28,29,11,18,9,21,40,20,0,0,0
2026,67703,Jeanine Brandsma,Austin Peay,3,1,2,0,2,0,0,0,0,0,0,0
2026,67706,Claire Henson,Wright St.,46,59,15,44,71,5,9,32,8,0,0,0
2026,67708,Camryn Fauria,New Hampshire,25,36,13,17,25,6,12,34,12,0,0,0
2026,67716,Patricia Sherrill,Bellarmine,14,25,7,20,47,8,0,2,0,0,0,0
2026,67721,Tamia Stricklin,Seattle,44,44,18,33,66,8,31,62,29,0,0,0
2026,67722,Shadasia Brackens,Tarleton St.,50,39,18,17,39,9,14,23,13,0,0,0
2026,67723,Simone Lewis,Holy Cross,11,12,9,3,15,3,0,0,0,0,0,0
2026,67725,Hope Hassmann,Idaho,76,93,8,37,63,3,45,89,35,0,0,0
2026,67730,Kennedie Shuler,Oregon St.,124,79,29,41,77,6,5,28,4,0,0,0
2026,67731,Susana Yepes,Oregon St.,0,0,0,0,5,0,3,11,3,0,0,0
2026,67732,Channing Williams,Delaware St.,0,0,0,0,2,0,2,7,2,0,0,0
2026,67733,Angelie Ricard,Wagner,24,27,8,11,17,4,3,26,3,0,0,0
2026,67737,Maliyah Johnson,George Mason,35,43,14,30,45,15,13,36,13,0,0,0
2026,67738,Sarah Brans,Idaho,13,9,11,11,11,8,8,19,8,0,0,0
2026,67739,Donovyn Hunter,TCU,74,33,37,12,23,8,59,118,59,0,0,0
2026,67741,Annemarie Batista,Vermont,1,1,0,0,0,0,0,0,0,0,0,0
2026,67742,Nayo Lear,Dayton,97,66,24,43,73,11,15,40,14,0,0,0
2026,67743,Giana Hoddinott,Mount St. Mary's,27,34,12,10,30,3,30,72,28,0,0,0
2026,67745,Amber Scalia,Miami OH,57,53,24,30,33,10,64,128,58,0,0,0
2026,67750,Erica Moon,Georgia Tech,32,36,9,17,22,8,14,58,14,0,0,0
2026,67751,Last-Tear Poa,Arizona St.,23,32,4,3,11,0,15,32,13,0,0,0
2026,67752,Alex Covill,Washington St.,54,32,44,29,46,25,0,0,0,0,0,0
2026,67755,Bella Hays,Eastern Washington,17,11,13,3,4,3,0,0,0,0,0,0
2026,67758,Molly Lavin,Drexel,3,5,1,1,7,0,4,9,4,0,0,0
2026,67759,Casey Valenti-Paea,Grand Canyon,12,15,4,6,14,4,17,34,17,0,0,0
2026,67761,Laura Nogues,American,18,17,7,1,13,0,14,38,12,0,0,0
2026,67762,Gentry Baldwin,Oral Roberts,42,42,6,13,23,2,39,75,31,0,0,0
2026,67764,Raven Thompson,Clemson,62,42,21,18,29,5,17,37,17,0,0,0
2026,67765,Aarionna Redman,Marshall,5,4,1,6,16,0,11,32,11,0,0,0
2026,67772,Sayvia Sellers,Washington,102,52,21,43,57,8,74,135,53,0,0,0
2026,67773,Amy O'Hara,Bradley,51,25,37,13,21,13,0,5,0,0,0,0
2026,67775,Chloe Briggs,Washington,6,7,5,3,10,0,5,16,5,0,0,0
2026,67776,Olivia Anderson,Washington,1,2,1,4,5,1,1,4,1,0,0,0
2026,67778,Alancia Ramsey,Alabama,34,11,17,1,5,1,0,1,0,0,0,0
2026,67783,Tyonna Bailey,Charleston Southern,64,54,20,52,86,11,43,103,35,0,0,0
2026,67784,Jayda Brown,Tulane,28,14,13,35,54,20,16,46,16,0,0,0
2026,67786,Julie Bahati,St. John's,7,5,4,1,0,1,0,0,0,0,0,0
2026,67788,Alba Garcia,Charleston Southern,5,3,4,2,10,2,21,34,21,0,0,0
2026,67789,Lauryn Stover,Mercyhurst,1,4,0,1,4,0,5,24,5,0,0,0
2026,67790,Taylor Bigby,TCU,35,26,23,6,7,3,63,98,62,0,0,0
2026,67792,Riley Makalusky,West Virginia,17,17,8,3,10,1,35,46,32,0,0,0
2026,67794,Sarah Graves,Texas,1,1,1,5,1,4,4,8,4,0,0,0
2026,67799,Tierney Coleman,North Carolina Central,20,17,9,4,20,1,25,33,18,0,0,0
2026,67801,Kenlee Durrill,Pacific,0,1,0,0,0,0,0,2,0,0,0,0
2026,67802,Jamie Kent,New Hampshire,3,2,3,0,2,0,0,0,0,0,0,0
2026,67803,Nyah Lowery,Pacific,11,10,4,20,36,3,27,76,24,0,0,0
2026,67809,Maddy Fay,Southern Indiana,16,14,10,4,7,2,0,0,0,0,0,0
2026,67810,Ashley Gray,Alabama St.,0,2,0,1,1,0,1,4,1,0,0,0
2026,67811,Kayla Morris,Towson,31,34,20,16,42,13,4,22,4,0,0,0
2026,67812,Emma Risch,Florida St.,6,9,3,12,32,5,40,72,37,0,0,0
2026,67815,Snudda Collins,Texas Tech,59,29,18,59,111,16,50,78,47,1,0,1
2026,67823,Lara Cook,Colgate,6,14,3,6,9,2,13,48,13,0,0,0
2026,67824,Iyana Moore,Notre Dame,16,15,7,32,53,7,80,129,63,0,0,0
2026,67825,Madison Schiller,Colgate,32,23,15,15,31,10,28,69,28,0,0,0
2026,67830,Maria Dias,Cal St. Bakersfield,25,24,11,45,98,15,40,92,33,0,0,0
2026,67832,Jade Clack,Tulsa,71,50,33,16,27,6,25,57,25,0,0,0
2026,67835,Sophia Covello,Idaho St.,8,5,2,1,8,0,6,14,5,0,0,0
2026,67836,Samiah Puckett,Alabama St.,6,9,5,3,5,2,0,0,0,0,0,0
2026,67841,Bree Salenbien,Ball St.,96,73,43,21,30,9,47,97,47,0,0,0
2026,67844,Sol Castro,San Francisco,20,27,14,8,22,6,0,0,0,0,0,0
2026,67852,Brecken Snotherly,High Point,46,37,24,10,17,2,9,22,7,0,0,0
2026,67863,Hanna Miller,North Dakota,5,12,3,0,0,0,2,16,2,1,0,0
2026,67864,Mallory Miller,Butler,58,46,48,27,65,21,28,60,28,0,0,0
2026,67868,Sandra Magolico,Hofstra,95,94,65,8,42,5,0,1,0,0,0,0
2026,67871,Marina Radocaj,Pacific,39,38,24,7,15,4,0,1,0,0,0,0
2026,67876,Adria Lincoln,Montana,1,2,0,0,3,0,1,9,1,0,0,0
2026,67877,Kaliyah Sain,Maine,9,11,7,2,2,0,11,30,10,0,0,0
2026,67878,Macy Donarski,Montana,17,29,2,1,9,1,9,15,9,0,0,0
2026,67879,Maria Doreste,Wagner,10,12,2,1,5,0,10,44,9,0,0,0
2026,67880,Jordyn Marshall,Texas Southern,11,8,2,6,24,3,23,46,15,0,0,0
2026,67881,Deniz Torgut,Mount St. Mary's,5,11,2,3,8,2,8,28,8,0,0,0
2026,67884,Makiya Miller,Jacksonville,44,60,8,10,32,1,35,60,31,0,0,0
2026,67885,Abbie Aalsma,Drake,96,69,46,19,44,3,72,155,66,0,0,0
2026,67889,Ella Wigal,Akron,8,7,5,2,5,2,9,33,7,0,0,0
2026,67893,Antonia Bates,Rutgers,14,22,6,3,16,2,4,13,4,0,0,0
2026,67894,Rose Caso,Stetson,56,49,26,9,28,3,17,44,17,0,0,0
2026,67896,Jalyn Brown,Michigan St.,81,46,32,22,33,12,33,47,33,0,0,0
2026,67898,Jessica Peterson,Miami FL,9,7,5,5,3,3,0,1,0,0,0,0
2026,67899,Jackie Grisdale,Quinnipiac,44,27,31,22,39,11,81,122,79,0,0,0
2026,67902,Althea Kara Angeles,Eastern Kentucky,67,34,25,8,35,4,35,77,32,0,0,0
2026,67904,Esther Rodellar,Sam Houston St.,9,17,2,4,20,3,5,14,5,0,0,0
2026,67908,Sophia Loden,Southern Indiana,55,43,28,16,46,7,27,76,26,0,0,0
2026,67910,Sophia Tougas,Charleston,10,11,5,18,43,5,66,129,66,1,0,0
2026,67912,Taylor McCabe,Iowa,5,3,3,0,4,0,49,82,46,0,0,0
2026,67916,McKinna Brackens,Arizona St.,51,45,28,110,137,73,21,43,21,0,1,0
2026,67921,Hannah Stuelke,Iowa,145,79,115,23,61,16,2,7,2,0,0,0
2026,67922,Jada Gyamfi,Iowa,0,2,0,0,0,0,1,1,1,0,0,0
2026,67925,Cali Denson,Oakland,3,12,1,5,12,2,20,34,14,0,0,0
2026,67926,Cheyanne Kemp,Central Arkansas,57,35,22,47,85,5,44,89,41,0,0,0
2026,67927,Maggie Doogan,Richmond,131,76,63,26,32,10,91,134,78,0,0,0
2026,67928,Emma Blair,USC Upstate,30,32,16,12,22,6,0,0,0,0,0,0
2026,67929,Clarke Jackson,Cornell,45,48,23,56,62,38,3,10,3,0,0,0
2026,67936,Maria Serracanta,Northern Illinois,41,44,19,6,19,1,12,35,9,0,0,0
2026,67940,Sofia Bell,Oregon,18,12,13,6,8,5,60,111,59,0,0,0
2026,67941,Filippa Tilliander,Oregon,4,4,3,3,6,3,0,0,0,0,0,0
2026,67942,Payton Fields,Arkansas St.,4,3,1,0,0,0,15,42,15,0,0,0
2026,67943,Nadechka Laccen,Northern Illinois,53,53,16,22,47,6,18,41,13,0,0,0
2026,67945,Otaifo Esenabhalu,Longwood,82,52,51,7,25,4,0,0,0,0,0,0
2026,67946,Kayla Rolph,Boston College,28,25,17,21,35,14,38,82,38,0,0,0
2026,67947,Alexa Mikeska,William & Mary,42,27,27,7,7,1,16,37,16,0,0,0
2026,67960,Abbie Riddle,Wright St.,25,11,19,8,13,1,12,25,11,0,0,0
2026,67961,Mallory McQuietor,Incarnate Word,9,8,4,1,5,0,1,0,1,0,0,0
2026,67962,Destiny Whitaker,Incarnate Word,6,5,3,17,27,5,31,78,29,0,0,0
2026,67963,Taya Ellis,Bowling Green,46,44,22,10,15,5,0,0,0,0,0,0
2026,67964,Keiryn McGuff,Akron,47,52,19,3,16,3,24,45,24,0,0,0
2026,67965,Paige Kohler,Bowling Green,51,69,18,18,37,7,62,122,60,0,0,0
2026,67966,Raimi McCrary,Incarnate Word,34,22,14,21,37,14,16,47,15,0,0,0
2026,67972,Madi Symons,Wyoming,20,13,12,13,24,2,4,11,4,0,0,0
2026,67973,Anaya Brown,SMU,25,36,20,21,59,12,17,25,17,0,0,0
2026,67974,Zaria Hurston,Southern,42,39,18,34,92,16,14,37,13,0,1,0
2026,67975,Maeve McErlane,Colorado,6,4,1,0,17,0,7,36,7,0,0,0
2026,67976,Kaylen Nelson,Bradley,32,37,6,67,118,20,90,140,80,0,0,0
2026,67978,Kiera Edmonds,Boston College,19,12,10,1,7,0,0,0,0,0,0,0
2026,67979,Drew Jordon,New Mexico,22,26,4,7,13,0,5,10,5,0,0,0
2026,67982,Tonie Morgan,Kentucky,110,78,15,45,83,3,21,40,18,0,0,0
2026,67986,Reagan Barkema,Northern Illinois,1,1,1,1,0,0,3,6,3,0,0,0
2026,67991,Le'Asia Foreman,Hampton,42,35,22,9,28,5,1,5,1,0,0,0
2026,67992,Josie Hill,South Dakota,35,23,23,31,30,19,5,17,5,0,0,0
2026,67994,Shamaryah Duncan,Tulsa,5,4,2,2,8,0,9,18,9,0,0,0
2026,67997,Wynter Rogers,Arkansas St.,67,56,46,13,27,12,0,1,0,0,0,0
2026,67998,Maryn Archer,Arkansas,5,9,0,3,4,0,5,14,5,0,0,0
2026,67999,Tess Heal,Kansas St.,67,46,13,26,33,6,24,50,21,0,0,0
2026,68000,Ja'Cia Cunningham,Presbyterian,47,55,7,36,119,5,16,54,15,0,0,0
2026,68002,Messiah Hunter,Seton Hall,6,10,4,3,8,2,2,15,2,0,0,0
2026,68007,Taleyah Jones,Arkansas,81,60,28,31,57,9,60,96,47,0,0,0
2026,68008,Alexis Black,Fordham,32,39,4,30,69,2,41,73,30,0,0,0
2026,68018,Alma Rashelbach,Northern Kentucky,3,0,3,0,0,0,0,0,0,0,0,0
2026,68022,Jailah Donald,St. John's,19,20,10,11,14,6,30,68,24,0,0,0
2026,68026,Gabrielle Kennerly,Mount St. Mary's,25,27,8,19,36,7,38,72,27,0,0,0
2026,68027,Megen Sanaj,Illinois Chicago,4,4,1,1,2,0,4,11,3,0,0,0
2026,68030,J'yana Salton,Coastal Carolina,3,4,1,2,5,0,1,2,0,0,0,0
2026,68031,Hilary Behrens,South Dakota St.,16,15,9,6,7,1,13,38,13,0,0,0
2026,68037,Madison Royal-Davis,Cleveland St.,6,6,3,2,2,0,0,0,0,0,0,0
2026,68039,Caroline Thiel,Charlotte,13,5,6,14,14,13,4,15,4,0,0,0
2026,68041,Raegan Beers,Oklahoma,190,70,136,23,38,21,6,29,6,1,0,0
2026,68044,Lily Hansford,Green Bay,0,2,0,1,1,1,4,13,4,0,0,0
2026,68046,Eseosa Imafidon,Providence,3,8,3,1,5,1,0,0,0,0,0,0
2026,68051,Alyssa Lewis,Queens,3,7,0,1,11,0,29,66,20,0,0,0
2026,68052,Jada Brown,George Mason,7,12,3,36,50,18,38,60,37,0,0,0
2026,68053,Elisa Mevius,Oregon,9,5,4,1,1,1,1,2,1,0,0,0
2026,68054,Hayleigh Breland,Southern Miss,29,47,6,57,79,7,34,88,27,0,0,0
2026,68060,Tate Lash,Northwestern,21,18,8,14,28,8,7,37,5,0,0,0
2026,68063,Avari Berry,McNeese St.,18,22,4,16,23,7,0,7,0,0,0,0
2026,68064,Sammie Wagner,Oregon,0,0,0,0,2,0,0,1,0,0,0,0
2026,68068,Rebecca Osei-Owusu,Fairleigh Dickinson,87,47,38,16,30,9,0,0,0,0,0,0
2026,68071,Jenna Hopp,South Dakota,36,46,11,5,14,1,19,34,18,0,0,0
2026,68073,Jada Elston,Fairleigh Dickinson,2,2,0,0,0,0,2,5,2,0,0,0
2026,68076,Isabella Murray,Monmouth,0,0,0,0,1,0,0,0,0,0,0,0
2026,68077,Ronaltha Marc,South Alabama,40,39,13,20,33,9,6,12,6,0,0,0
2026,68080,Aileen Marquez,UNC Asheville,11,11,1,5,21,2,49,125,38,0,0,0
2026,68082,Jaleesa Molina,Temple,93,54,61,13,35,11,15,36,15,0,0,0
2026,68083,Tanajah Hayes,Charlotte,42,33,3,44,118,3,38,84,23,0,0,0
2026,68085,Tristen Taylor,Temple,20,35,2,44,67,10,20,48,18,0,0,0
2026,68086,Savannah Samuel,Georgia Tech,44,34,22,16,38,8,19,47,19,0,0,0
2026,68090,Paula Reus Piza,Loyola Marymount,26,18,16,15,26,5,6,20,5,0,0,0
2026,68097,Julianna Gibson,Central Arkansas,45,28,30,7,26,3,1,9,1,0,0,0
2026,68098,Victoria Dixon,Missouri St.,0,0,0,2,4,1,0,1,0,0,0,0
2026,68099,D'Yanis Jimenez,Coastal Carolina,26,28,2,11,22,1,6,15,5,0,0,0
2026,68100,Kaylah Turner,Temple,54,54,14,51,110,14,83,120,76,0,0,0
2026,68101,Khyala Ngodu,UCF,82,49,58,31,71,23,0,0,0,0,0,0
2026,68102,Sophi Hall,Providence,6,13,5,4,4,2,28,61,28,0,0,0
2026,68103,Abigail Wright,Harvard,144,128,91,25,53,11,5,21,5,0,0,0
2026,68104,Mataya Gayle,Penn,49,59,10,36,57,5,33,62,26,0,0,0
2026,68105,Ese Ogbevire,Penn,2,9,0,1,3,0,2,9,2,0,0,0
2026,68106,Tina Njike,Penn,56,47,40,16,30,13,13,27,13,0,0,0
2026,68107,Judit Valero,FIU,44,39,20,4,14,1,41,90,40,0,0,0
2026,68109,Mary Hollensteiner,Harvard,16,13,8,3,10,2,24,50,23,0,0,0
2026,68112,Madlena Gerke,Fairleigh Dickinson,35,50,10,4,18,1,80,154,67,0,0,0
2026,68114,Abby Sharpe,Penn,4,4,3,4,3,2,2,7,1,0,0,0
2026,68115,Judit Oliva Fernandez,Long Beach St.,17,26,11,9,21,5,9,32,9,0,0,0
2026,68116,Solè Williams,Florida St.,85,73,13,25,54,2,49,102,34,0,0,0
2026,68117,Jenna Villa,Oregon St.,58,61,16,29,45,13,68,111,65,0,0,0
2026,68119,Sephora Kayolo,New Orleans,15,18,10,1,8,0,6,17,6,0,0,0
2026,68121,Emily Robinson,Arkansas,42,33,7,8,14,3,40,66,36,0,0,0
2026,68124,Anaja Hall,Southern,23,18,19,12,19,8,0,0,0,0,0,0
2026,68126,Arianna Patton,McNeese St.,29,18,13,10,37,5,81,126,73,0,0,0
2026,68128,Thalia Shepard,Towson,44,50,20,16,48,2,22,56,22,0,0,0
2026,68132,Jada Brown,Vanderbilt,11,10,6,2,10,0,23,46,23,0,0,0
2026,68142,McKynnlie Dalan,Gonzaga,9,14,7,2,12,2,1,2,1,0,0,0
2026,68143,Bree Stephens,Central Arkansas,71,53,19,16,33,1,34,85,32,0,0,0
2026,68144,Grace Grocholski,Minnesota,59,34,23,22,38,11,70,95,61,0,0,0
2026,68145,Valencia Fontenelle-Posson,Siena,24,35,8,7,13,2,11,53,10,0,0,0
2026,68146,Fatime Seck,Southeastern Louisiana,3,8,3,5,16,1,12,30,12,0,0,0
