season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2024,London Gamble,Siena,67557,5-8,"5'8""",68.0,70.29,"5'10""",2.29,plays_taller,70.29,"5'10""",2.29,plays_taller
2024,Sydney Bourland,Cal Poly,67560,5-10,"5'10""",70.0,71.16,"5'11""",1.16,plays_taller,71.16,"5'11""",1.16,plays_taller
2024,Antwainette Walker,Eastern Kentucky,67561,5-11,"5'11""",71.0,71.15,"5'11""",0.15,plays_at_height,71.15,"5'11""",0.15,plays_at_height
2024,Anna Kahelin,Maine,67562,5-11,"5'11""",71.0,69.24,"5'9""",-1.76,plays_shorter,69.24,"5'9""",-1.76,plays_shorter
2024,Desrae Kyles,Central Michigan,67565,6-5,"6'5""",77.0,74.65,"6'3""",-2.35,plays_shorter,74.65,"6'3""",-2.35,plays_shorter
2024,Tamera Johnson,Louisiana,67567,5-11,"5'11""",71.0,72.66,"6'1""",1.66,plays_taller,72.66,"6'1""",1.66,plays_taller
2024,Zena Elias,South Alabama,67568,6-2,"6'2""",74.0,72.89,"6'1""",-1.11,plays_shorter,72.89,"6'1""",-1.11,plays_shorter
2024,Emily Sewell,Cal Baptist,67569,6-3,"6'3""",75.0,71.57,"6'0""",-3.43,plays_shorter,71.57,"6'0""",-3.43,plays_shorter
2024,Erin Wilson,UTEP,67571,5-10,"5'10""",70.0,72.33,"6'0""",2.33,plays_taller,72.33,"6'0""",2.33,plays_taller
2024,Ola Ustowska,Wyoming,67572,5-10,"5'10""",70.0,70.22,"5'10""",0.22,plays_at_height,70.22,"5'10""",0.22,plays_at_height
2024,Niyah Gaston,Coppin St.,67573,5-10,"5'10""",70.0,69.26,"5'9""",-0.74,plays_at_height,69.26,"5'9""",-0.74,plays_at_height
2024,Sydney Harris,TCU,67575,6-1,"6'1""",73.0,70.42,"5'10""",-2.58,plays_shorter,70.42,"5'10""",-2.58,plays_shorter
2024,Emily Ryan,Iowa St.,67577,5-11,"5'11""",71.0,71.9,"6'0""",0.9,plays_taller,71.9,"6'0""",0.9,plays_taller
2024,Taylor Anderson,Central Michigan,67578,5-10,"5'10""",70.0,72.28,"6'0""",2.28,plays_taller,72.28,"6'0""",2.28,plays_taller
2024,Isnelle Natabou,Iowa St.,67579,6-5,"6'5""",77.0,73.71,"6'2""",-3.29,plays_shorter,73.71,"6'2""",-3.29,plays_shorter
2024,Kennedi Myles,Eastern Michigan,67584,6-2,"6'2""",74.0,73.01,"6'1""",-0.99,plays_shorter,73.01,"6'1""",-0.99,plays_shorter
2024,Ariana Vanderhoop,Monmouth,67585,5-9,"5'9""",69.0,70.63,"5'11""",1.63,plays_taller,70.63,"5'11""",1.63,plays_taller
2024,Aubrey Joens,Oklahoma,67586,5-9,"5'9""",69.0,71.06,"5'11""",2.06,plays_taller,71.06,"5'11""",2.06,plays_taller
2024,Jalisa Dunlap,Jacksonville,67588,5-10,"5'10""",70.0,70.63,"5'11""",0.63,plays_at_height,70.63,"5'11""",0.63,plays_at_height
2024,Lyric Cole,Tennessee St.,67589,6-0,"6'0""",72.0,73.12,"6'1""",1.12,plays_taller,73.12,"6'1""",1.12,plays_taller
2024,Halle Wright,Idaho St.,67591,6-0,"6'0""",72.0,71.57,"6'0""",-0.43,plays_at_height,71.57,"6'0""",-0.43,plays_at_height
2024,Abigail Wilson,UNC Asheville,67597,5-11,"5'11""",71.0,71.9,"6'0""",0.9,plays_taller,71.9,"6'0""",0.9,plays_taller
2024,Leilani Kapinus,Penn St.,67598,5-10,"5'10""",70.0,75.44,"6'3""",5.44,plays_taller,75.44,"6'3""",5.44,plays_taller
2024,Jeanae Terry,Purdue,67599,5-11,"5'11""",71.0,73.23,"6'1""",2.23,plays_taller,73.23,"6'1""",2.23,plays_taller
2024,Meghan Kenefick,Central Connecticut,67601,6-0,"6'0""",72.0,70.83,"5'11""",-1.17,plays_shorter,70.83,"5'11""",-1.17,plays_shorter
2024,Taylor Norris,Chicago St.,67604,5-10,"5'10""",70.0,71.67,"6'0""",1.67,plays_taller,71.67,"6'0""",1.67,plays_taller
2024,TK Pitts,SMU,67606,6-1,"6'1""",73.0,72.81,"6'1""",-0.19,plays_at_height,72.81,"6'1""",-0.19,plays_at_height
2024,Jayla Oden,Penn St.,67607,5-9,"5'9""",69.0,70.38,"5'10""",1.38,plays_taller,70.38,"5'10""",1.38,plays_taller
2024,Jada Moore,Florida Atlantic,67608,5-11,"5'11""",71.0,71.51,"6'0""",0.51,plays_at_height,71.51,"6'0""",0.51,plays_at_height
2024,Mi'Cole Cayton,Pepperdine,67609,5-9,"5'9""",69.0,69.36,"5'9""",0.36,plays_at_height,69.36,"5'9""",0.36,plays_at_height
2024,Brooklyn Gray,Saint Louis,67610,5-11,"5'11""",71.0,70.39,"5'10""",-0.61,plays_at_height,70.39,"5'10""",-0.61,plays_at_height
2024,Reese Ross,Utah,67611,6-1,"6'1""",73.0,73.64,"6'2""",0.64,plays_at_height,73.64,"6'2""",0.64,plays_at_height
2024,Camryn Brown,UCLA,67616,5-11,"5'11""",71.0,72.15,"6'0""",1.15,plays_taller,72.15,"6'0""",1.15,plays_taller
2024,Chaé Harris,Appalachian St.,67617,5-8,"5'8""",68.0,71.39,"5'11""",3.39,plays_taller,71.39,"5'11""",3.39,plays_taller
2024,Sauda Ntaconayigize,Lafayette,67620,5-11,"5'11""",71.0,69.77,"5'10""",-1.23,plays_shorter,69.77,"5'10""",-1.23,plays_shorter
2024,Skylar Barnes,Morehead St.,67621,5-9,"5'9""",69.0,70.66,"5'11""",1.66,plays_taller,70.66,"5'11""",1.66,plays_taller
2024,Jade Edwards,DePaul,67623,5-10,"5'10""",70.0,70.38,"5'10""",0.38,plays_at_height,70.38,"5'10""",0.38,plays_at_height
2024,Sifa Ineza,Middle Tennessee,67624,5-11,"5'11""",71.0,70.09,"5'10""",-0.91,plays_shorter,70.09,"5'10""",-0.91,plays_shorter
2024,Tara Manumaleuga,TCU,67625,5-10,"5'10""",70.0,70.01,"5'10""",0.01,plays_at_height,70.01,"5'10""",0.01,plays_at_height
2024,Sharon Goodman,Iowa,67626,6-3,"6'3""",75.0,74.49,"6'2""",-0.51,plays_at_height,74.49,"6'2""",-0.51,plays_at_height
2024,Caitlin Clark,Iowa,67627,6-0,"6'0""",72.0,72.45,"6'0""",0.45,plays_at_height,72.45,"6'0""",0.45,plays_at_height
2024,Anaya Harris,Gardner Webb,67629,5-9,"5'9""",69.0,71.36,"5'11""",2.36,plays_taller,71.36,"5'11""",2.36,plays_taller
2024,Lauren Bailey,Gardner Webb,67630,5-8,"5'8""",68.0,69.82,"5'10""",1.82,plays_taller,69.82,"5'10""",1.82,plays_taller
2024,Janaia Fargo,Hofstra,67631,5-8,"5'8""",68.0,69.52,"5'10""",1.52,plays_taller,69.52,"5'10""",1.52,plays_taller
2024,Andrea Martinez,Gardner Webb,67634,6-1,"6'1""",73.0,70.66,"5'11""",-2.34,plays_shorter,70.66,"5'11""",-2.34,plays_shorter
2024,Charlisse Leger-Walker,Washington St.,67635,5-10,"5'10""",70.0,72.01,"6'0""",2.01,plays_taller,72.01,"6'0""",2.01,plays_taller
2024,Tiffany Hammond,Coppin St.,67639,5-9,"5'9""",69.0,69.05,"5'9""",0.05,plays_at_height,69.05,"5'9""",0.05,plays_at_height
2024,Tegan Young,Manhattan,67640,6-1,"6'1""",73.0,69.51,"5'10""",-3.49,plays_shorter,69.51,"5'10""",-3.49,plays_shorter
2024,Izzy Sullivan,Nevada,67641,5-10,"5'10""",70.0,69.26,"5'9""",-0.74,plays_at_height,69.26,"5'9""",-0.74,plays_at_height
2024,Emma Miner,St. Thomas,67643,6-0,"6'0""",72.0,70.1,"5'10""",-1.9,plays_shorter,70.1,"5'10""",-1.9,plays_shorter
2024,Tahlia White,Utah Valley,67645,6-0,"6'0""",72.0,71.06,"5'11""",-0.94,plays_shorter,71.06,"5'11""",-0.94,plays_shorter
2024,Kaylee Smiler,BYU,67646,5-8,"5'8""",68.0,70.71,"5'11""",2.71,plays_taller,70.71,"5'11""",2.71,plays_taller
2024,Marta Savic,Wyoming,67647,6-1,"6'1""",73.0,72.61,"6'1""",-0.39,plays_at_height,72.61,"6'1""",-0.39,plays_at_height
2024,Elisabeth Aegisdottir,Liberty,67648,6-2,"6'2""",74.0,70.44,"5'10""",-3.56,plays_shorter,70.44,"5'10""",-3.56,plays_shorter
2024,Kayla Drummond,Lafayette,67650,6-2,"6'2""",74.0,73.23,"6'1""",-0.77,plays_shorter,73.23,"6'1""",-0.77,plays_shorter
2024,Makayla Andrews,Lafayette,67651,5-10,"5'10""",70.0,71.09,"5'11""",1.09,plays_taller,71.09,"5'11""",1.09,plays_taller
2024,Jayla Murray,Wichita St.,67652,6-1,"6'1""",73.0,71.63,"6'0""",-1.37,plays_shorter,71.63,"6'0""",-1.37,plays_shorter
2024,Claudia Langarita,California,67654,6-2,"6'2""",74.0,70.33,"5'10""",-3.67,plays_shorter,70.33,"5'10""",-3.67,plays_shorter
2024,Courtney Whitson,Middle Tennessee,67655,6-0,"6'0""",72.0,71.29,"5'11""",-0.71,plays_at_height,71.29,"5'11""",-0.71,plays_at_height
2024,Maddie Walsh,UAB,67656,6-2,"6'2""",74.0,70.26,"5'10""",-3.74,plays_shorter,70.26,"5'10""",-3.74,plays_shorter
2024,Kayla Padilla,USC,67658,5-9,"5'9""",69.0,70.04,"5'10""",1.04,plays_taller,70.04,"5'10""",1.04,plays_taller
2024,Kylee Schneringer,UAB,67659,5-11,"5'11""",71.0,69.81,"5'10""",-1.19,plays_shorter,69.81,"5'10""",-1.19,plays_shorter
2024,Skylar Burke,UC Santa Barbara,67661,5-8,"5'8""",68.0,71.92,"6'0""",3.92,plays_taller,71.92,"6'0""",3.92,plays_taller
2024,Cotie McMahon,Ohio St.,67662,6-0,"6'0""",72.0,72.95,"6'1""",0.95,plays_taller,72.95,"6'1""",0.95,plays_taller
2024,Diamond Monroe,Elon,67663,5-10,"5'10""",70.0,69.81,"5'10""",-0.19,plays_at_height,69.81,"5'10""",-0.19,plays_at_height
2024,Kiersten Nelson,Samford,67664,6-1,"6'1""",73.0,72.29,"6'0""",-0.71,plays_at_height,72.29,"6'0""",-0.71,plays_at_height
2024,Mya Perry,Florida Atlantic,67665,5-9,"5'9""",69.0,69.51,"5'10""",0.51,plays_at_height,69.51,"5'10""",0.51,plays_at_height
2024,Kaitlyn Elsholz,Cal St. Northridge,67666,5-11,"5'11""",71.0,70.35,"5'10""",-0.65,plays_at_height,70.35,"5'10""",-0.65,plays_at_height
2024,Angena Belloso,FIU,67667,5-11,"5'11""",71.0,70.48,"5'10""",-0.52,plays_at_height,70.48,"5'10""",-0.52,plays_at_height
2024,Blythe Pearson,Lipscomb,67668,5-10,"5'10""",70.0,70.9,"5'11""",0.9,plays_taller,70.9,"5'11""",0.9,plays_taller
2024,Trinity White,Murray St.,67669,5-9,"5'9""",69.0,70.09,"5'10""",1.09,plays_taller,70.09,"5'10""",1.09,plays_taller
2024,Kilyn McGuff,Belmont,67670,6-0,"6'0""",72.0,71.48,"5'11""",-0.52,plays_at_height,71.48,"5'11""",-0.52,plays_at_height
2024,Bella Pucci,Binghamton,67672,5-9,"5'9""",69.0,71.06,"5'11""",2.06,plays_taller,71.06,"5'11""",2.06,plays_taller
2024,Jaila Lee,UNC Asheville,67673,5-9,"5'9""",69.0,71.07,"5'11""",2.07,plays_taller,71.07,"5'11""",2.07,plays_taller
2024,Fatou Diakite,Charlotte,67678,6-3,"6'3""",75.0,73.7,"6'2""",-1.3,plays_shorter,73.7,"6'2""",-1.3,plays_shorter
2024,Kilah Freelon,Texas Tech,67680,6-1,"6'1""",73.0,73.78,"6'2""",0.78,plays_taller,73.78,"6'2""",0.78,plays_taller
2024,Imani Smith,Charlotte,67682,5-8,"5'8""",68.0,71.99,"6'0""",3.99,plays_taller,71.99,"6'0""",3.99,plays_taller
2024,A'Jah Davis,Seton Hall,67683,6-1,"6'1""",73.0,73.09,"6'1""",0.09,plays_at_height,73.09,"6'1""",0.09,plays_at_height
