season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2021,Jasmine Kondrakiewicz,Green Bay,67539,6-1,"6'1""",73.0,74.01,"6'2""",1.01,plays_taller,74.01,"6'2""",1.01,plays_taller
2021,Ellie Foster,Green Bay,67541,5-11,"5'11""",71.0,69.99,"5'10""",-1.01,plays_shorter,69.99,"5'10""",-1.01,plays_shorter
2021,Dasha Macmillan,Air Force,67546,6-0,"6'0""",72.0,69.73,"5'10""",-2.27,plays_shorter,69.73,"5'10""",-2.27,plays_shorter
2021,Jayla Ruffus-Milner,Pepperdine,67558,5-10,"5'10""",70.0,71.94,"6'0""",1.94,plays_taller,71.94,"6'0""",1.94,plays_taller
2021,Anna Kahelin,Maine,67562,5-11,"5'11""",71.0,68.68,"5'9""",-2.32,plays_shorter,68.68,"5'9""",-2.32,plays_shorter
2021,Tamera Johnson,Louisiana,67567,5-11,"5'11""",71.0,71.25,"5'11""",0.25,plays_at_height,71.25,"5'11""",0.25,plays_at_height
2021,Zena Elias,Buffalo,67568,6-2,"6'2""",74.0,73.04,"6'1""",-0.96,plays_shorter,73.04,"6'1""",-0.96,plays_shorter
2021,Erin Wilson,Jacksonville,67571,5-10,"5'10""",70.0,70.64,"5'11""",0.64,plays_at_height,70.64,"5'11""",0.64,plays_at_height
2021,Ola Ustowska,Wyoming,67572,5-10,"5'10""",70.0,69.64,"5'10""",-0.36,plays_at_height,69.64,"5'10""",-0.36,plays_at_height
2021,Emily Ryan,Iowa St.,67577,5-11,"5'11""",71.0,70.9,"5'11""",-0.1,plays_at_height,70.9,"5'11""",-0.1,plays_at_height
2021,Kennedi Myles,Illinois,67584,6-2,"6'2""",74.0,72.7,"6'1""",-1.3,plays_shorter,72.7,"6'1""",-1.3,plays_shorter
2021,Ariana Vanderhoop,Monmouth,67585,5-9,"5'9""",69.0,69.98,"5'10""",0.98,plays_taller,69.98,"5'10""",0.98,plays_taller
2021,Aubrey Joens,Iowa St.,67586,5-9,"5'9""",69.0,71.45,"5'11""",2.45,plays_taller,71.45,"5'11""",2.45,plays_taller
2021,Abigail Wilson,UNC Asheville,67597,5-11,"5'11""",71.0,71.21,"5'11""",0.21,plays_at_height,71.21,"5'11""",0.21,plays_at_height
2021,Jeanae Terry,Illinois,67599,5-11,"5'11""",71.0,72.68,"6'1""",1.68,plays_taller,72.68,"6'1""",1.68,plays_taller
2021,Jada Moore,Kansas St.,67608,5-11,"5'11""",71.0,70.61,"5'11""",-0.39,plays_at_height,70.61,"5'11""",-0.39,plays_at_height
2021,Mi'Cole Cayton,Nebraska,67609,5-9,"5'9""",69.0,69.63,"5'10""",0.63,plays_at_height,69.63,"5'10""",0.63,plays_at_height
2021,Camryn Brown,UCLA,67616,5-11,"5'11""",71.0,72.19,"6'0""",1.19,plays_taller,72.19,"6'0""",1.19,plays_taller
2021,Jade Edwards,American,67623,5-10,"5'10""",70.0,72.63,"6'1""",2.63,plays_taller,72.63,"6'1""",2.63,plays_taller
2021,Sharon Goodman,Iowa,67626,6-3,"6'3""",75.0,73.44,"6'1""",-1.56,plays_shorter,73.44,"6'1""",-1.56,plays_shorter
2021,Caitlin Clark,Iowa,67627,6-0,"6'0""",72.0,71.43,"5'11""",-0.57,plays_at_height,71.43,"5'11""",-0.57,plays_at_height
2021,Janaia Fargo,Charleston Southern,67631,5-8,"5'8""",68.0,68.79,"5'9""",0.79,plays_taller,68.79,"5'9""",0.79,plays_taller
2021,Charlisse Leger-Walker,Washington St.,67635,5-10,"5'10""",70.0,71.44,"5'11""",1.44,plays_taller,71.44,"5'11""",1.44,plays_taller
2021,Tiffany Hammond,Sacred Heart,67639,5-9,"5'9""",69.0,69.54,"5'10""",0.54,plays_at_height,69.54,"5'10""",0.54,plays_at_height
2021,Kaylee Smiler,BYU,67646,5-8,"5'8""",68.0,69.9,"5'10""",1.9,plays_taller,69.9,"5'10""",1.9,plays_taller
2021,Makayla Andrews,Lafayette,67651,5-10,"5'10""",70.0,70.53,"5'11""",0.53,plays_at_height,70.53,"5'11""",0.53,plays_at_height
2021,Courtney Whitson,Middle Tennessee,67655,6-0,"6'0""",72.0,71.32,"5'11""",-0.68,plays_at_height,71.32,"5'11""",-0.68,plays_at_height
2021,Maddie Walsh,UAB,67656,6-2,"6'2""",74.0,69.47,"5'9""",-4.53,plays_shorter,69.47,"5'9""",-4.53,plays_shorter
2021,Kylee Schneringer,UAB,67659,5-11,"5'11""",71.0,70.51,"5'11""",-0.49,plays_at_height,70.51,"5'11""",-0.49,plays_at_height
2021,Kiersten Nelson,Samford,67664,6-1,"6'1""",73.0,71.88,"6'0""",-1.12,plays_shorter,71.88,"6'0""",-1.12,plays_shorter
2021,Blythe Pearson,Lipscomb,67668,5-10,"5'10""",70.0,71.59,"6'0""",1.59,plays_taller,71.59,"6'0""",1.59,plays_taller
2021,A'Jah Davis,Northern Illinois,67683,6-1,"6'1""",73.0,73.06,"6'1""",0.06,plays_at_height,73.06,"6'1""",0.06,plays_at_height
2021,Cydney Johnson,High Point,67696,5-11,"5'11""",71.0,70.36,"5'10""",-0.64,plays_at_height,70.36,"5'10""",-0.64,plays_at_height
2021,Joelle Johnson,Georgia St.,67698,5-11,"5'11""",71.0,70.77,"5'11""",-0.23,plays_at_height,70.77,"5'11""",-0.23,plays_at_height
2021,Hannah Simental,Northern Colorado,67709,5-8,"5'8""",68.0,69.27,"5'9""",1.27,plays_taller,69.27,"5'9""",1.27,plays_taller
2021,Emily Bessoir,UCLA,67710,6-4,"6'4""",76.0,73.66,"6'2""",-2.34,plays_shorter,73.66,"6'2""",-2.34,plays_shorter
2021,Maddie Burke,Penn St.,67714,6-0,"6'0""",72.0,70.62,"5'11""",-1.38,plays_shorter,70.62,"5'11""",-1.38,plays_shorter
2021,Taylor Jones,Oregon St.,67726,6-4,"6'4""",76.0,75.5,"6'4""",-0.5,plays_at_height,75.5,"6'4""",-0.5,plays_at_height
2021,Brooke Anya,Longwood,67728,6-0,"6'0""",72.0,72.47,"6'0""",0.47,plays_at_height,72.47,"6'0""",0.47,plays_at_height
2021,Julia Martinez,Saint Louis,67729,5-10,"5'10""",70.0,71.35,"5'11""",1.35,plays_taller,71.35,"5'11""",1.35,plays_taller
2021,Olivia Summiel,Wake Forest,67735,6-2,"6'2""",74.0,73.29,"6'1""",-0.71,plays_at_height,73.29,"6'1""",-0.71,plays_at_height
2021,Jessika Schiffer,Buffalo,67746,5-9,"5'9""",69.0,68.28,"5'8""",-0.72,plays_at_height,68.28,"5'8""",-0.72,plays_at_height
2021,Kristyna Jeskeova,Long Beach St.,67747,6-2,"6'2""",74.0,74.21,"6'2""",0.21,plays_at_height,74.21,"6'2""",0.21,plays_at_height
2021,Maya Johnson,Elon,67760,6-0,"6'0""",72.0,73.47,"6'1""",1.47,plays_taller,73.47,"6'1""",1.47,plays_taller
2021,Deanay Watson,Southeast Missouri St.,67791,5-10,"5'10""",70.0,71.44,"5'11""",1.44,plays_taller,71.44,"5'11""",1.44,plays_taller
2021,Tierney Coleman,Oral Roberts,67799,5-9,"5'9""",69.0,70.28,"5'10""",1.28,plays_taller,70.28,"5'10""",1.28,plays_taller
2021,Jakhyia Davis,East Tennessee St.,67804,6-3,"6'3""",75.0,74.03,"6'2""",-0.97,plays_shorter,74.03,"6'2""",-0.97,plays_shorter
2021,Kyla McMakin,Longwood,67805,5-11,"5'11""",71.0,70.4,"5'10""",-0.6,plays_at_height,70.4,"5'10""",-0.6,plays_at_height
2021,Adriana Shipp-Davis,Longwood,67808,5-10,"5'10""",70.0,70.19,"5'10""",0.19,plays_at_height,70.19,"5'10""",0.19,plays_at_height
2021,Bella Murekatete,Washington St.,67813,6-3,"6'3""",75.0,75.72,"6'4""",0.72,plays_at_height,75.72,"6'4""",0.72,plays_at_height
2021,Caitlin McGee,Mississippi,67814,6-1,"6'1""",73.0,73.18,"6'1""",0.18,plays_at_height,73.18,"6'1""",0.18,plays_at_height
2021,Snudda Collins,Mississippi,67815,6-1,"6'1""",73.0,70.38,"5'10""",-2.62,plays_shorter,70.38,"5'10""",-2.62,plays_shorter
2021,Sol Castro,Robert Morris,67844,6-1,"6'1""",73.0,71.83,"6'0""",-1.17,plays_shorter,71.83,"6'0""",-1.17,plays_shorter
2021,Jordan Olivares,Sacramento St.,67845,5-8,"5'8""",68.0,70.88,"5'11""",2.88,plays_taller,70.88,"5'11""",2.88,plays_taller
2021,Siobhan Ryan,Richmond,67846,6-0,"6'0""",72.0,70.17,"5'10""",-1.83,plays_shorter,70.17,"5'10""",-1.83,plays_shorter
2021,Jaida McCloud,Illinois Chicago,67851,6-1,"6'1""",73.0,72.55,"6'1""",-0.45,plays_at_height,72.55,"6'1""",-0.45,plays_at_height
2021,Clare Traeger,Binghamton,67853,5-10,"5'10""",70.0,72.13,"6'0""",2.13,plays_taller,72.13,"6'0""",2.13,plays_taller
2021,Uju Ezeudu,Denver,67855,6-0,"6'0""",72.0,72.6,"6'1""",0.6,plays_at_height,72.6,"6'1""",0.6,plays_at_height
2021,Jada Peebles,Illinois,67856,5-10,"5'10""",70.0,69.82,"5'10""",-0.18,plays_at_height,69.82,"5'10""",-0.18,plays_at_height
2021,Jessika Evans,Tulsa,67859,6-0,"6'0""",72.0,71.92,"6'0""",-0.08,plays_at_height,71.92,"6'0""",-0.08,plays_at_height
2021,Taisiya Kozlova,Maryland,67862,6-1,"6'1""",73.0,69.94,"5'10""",-3.06,plays_shorter,69.94,"5'10""",-3.06,plays_shorter
2021,Jazmyn Doster,George Mason,67867,6-2,"6'2""",74.0,74.94,"6'3""",0.94,plays_taller,74.94,"6'3""",0.94,plays_taller
2021,Kirsten Deans,West Virginia,67870,5-8,"5'8""",68.0,70.72,"5'11""",2.72,plays_taller,70.72,"5'11""",2.72,plays_taller
2021,Alissa Pili,USC,67872,6-2,"6'2""",74.0,71.74,"6'0""",-2.26,plays_shorter,71.74,"6'0""",-2.26,plays_shorter
2021,Denai Bowman,Binghamton,67882,5-9,"5'9""",69.0,71.3,"5'11""",2.3,plays_taller,71.3,"5'11""",2.3,plays_taller
2021,Leilani Correa,St. John's,67886,6-0,"6'0""",72.0,71.13,"5'11""",-0.87,plays_shorter,71.13,"5'11""",-0.87,plays_shorter
2021,Liz Smith,Pacific,67888,5-9,"5'9""",69.0,70.45,"5'10""",1.45,plays_taller,70.45,"5'10""",1.45,plays_taller
2021,Jaye Haynes,La Salle,67892,5-8,"5'8""",68.0,69.94,"5'10""",1.94,plays_taller,69.94,"5'10""",1.94,plays_taller
2021,Sophia Tougas,Cal St. Bakersfield,67910,6-0,"6'0""",72.0,70.65,"5'11""",-1.35,plays_shorter,70.65,"5'11""",-1.35,plays_shorter
2021,Grace Ellis,Wyoming,67918,6-0,"6'0""",72.0,70.44,"5'10""",-1.56,plays_shorter,70.44,"5'10""",-1.56,plays_shorter
2021,Mackenzie Kramer,Lehigh,67919,5-9,"5'9""",69.0,69.95,"5'10""",0.95,plays_taller,69.95,"5'10""",0.95,plays_taller
2021,Mallory McDermott,Western Illinois,67935,5-8,"5'8""",68.0,69.03,"5'9""",1.03,plays_taller,69.03,"5'9""",1.03,plays_taller
2021,Frida Formann,Colorado,67937,5-10,"5'10""",70.0,70.58,"5'11""",0.58,plays_at_height,70.58,"5'11""",0.58,plays_at_height
2021,Tenin Magassa,Dayton,67938,6-5,"6'5""",77.0,77.35,"6'5""",0.35,plays_at_height,77.35,"6'5""",0.35,plays_at_height
2021,Jaelyn Batts,Boston College,67948,6-0,"6'0""",72.0,71.37,"5'11""",-0.63,plays_at_height,71.37,"5'11""",-0.63,plays_at_height
2021,Jazion Jackson,North Texas,67949,5-9,"5'9""",69.0,71.46,"5'11""",2.46,plays_taller,71.46,"5'11""",2.46,plays_taller
2021,Suzi-Rose Deegan,Davidson,67950,5-10,"5'10""",70.0,72.2,"6'0""",2.2,plays_taller,72.2,"6'0""",2.2,plays_taller
2021,Bella Smuda,Liberty,67951,6-6,"6'6""",78.0,76.1,"6'4""",-1.9,plays_shorter,76.1,"6'4""",-1.9,plays_shorter
2021,Aicha Coulibaly,Auburn,67952,6-0,"6'0""",72.0,71.58,"6'0""",-0.42,plays_at_height,71.58,"6'0""",-0.42,plays_at_height
2021,Ene Adams,Wichita St.,67988,6-1,"6'1""",73.0,72.1,"6'0""",-0.9,plays_shorter,72.1,"6'0""",-0.9,plays_shorter
2021,Shamaryah Duncan,Wichita St.,67994,5-11,"5'11""",71.0,69.75,"5'10""",-1.25,plays_shorter,69.75,"5'10""",-1.25,plays_shorter
2021,Ryan Cobbins,North Dakota St.,68001,6-0,"6'0""",72.0,71.65,"6'0""",-0.35,plays_at_height,71.65,"6'0""",-0.35,plays_at_height
2021,Honesty Scott-Grayson,Auburn,68003,5-9,"5'9""",69.0,71.09,"5'11""",2.09,plays_taller,71.09,"5'11""",2.09,plays_taller
2021,Jordan King,Marquette,68010,5-11,"5'11""",71.0,70.9,"5'11""",-0.1,plays_at_height,70.9,"5'11""",-0.1,plays_at_height
2021,Claire Kaifes,Marquette,68011,6-0,"6'0""",72.0,70.64,"5'11""",-1.36,plays_shorter,70.64,"5'11""",-1.36,plays_shorter
2021,Destiny Strother,Pittsburgh,68012,5-9,"5'9""",69.0,69.52,"5'10""",0.52,plays_at_height,69.52,"5'10""",0.52,plays_at_height
2021,Maggie Besselink,Arizona St.,68019,6-3,"6'3""",75.0,73.14,"6'1""",-1.86,plays_shorter,73.14,"6'1""",-1.86,plays_shorter
2021,Camryn Taylor,Marquette,68021,6-2,"6'2""",74.0,73.16,"6'1""",-0.84,plays_shorter,73.16,"6'1""",-0.84,plays_shorter
2021,Zyheima Swint,Hofstra,68034,6-3,"6'3""",75.0,74.53,"6'3""",-0.47,plays_at_height,74.53,"6'3""",-0.47,plays_at_height
2021,Makayla Firebaugh,Rider,68040,5-10,"5'10""",70.0,70.35,"5'10""",0.35,plays_at_height,70.35,"5'10""",0.35,plays_at_height
2021,Megan Smith,Utah Valley,68043,6-3,"6'3""",75.0,74.48,"6'2""",-0.52,plays_at_height,74.48,"6'2""",-0.52,plays_at_height
2021,Helena Pueyo,Arizona,68050,6-0,"6'0""",72.0,71.74,"6'0""",-0.26,plays_at_height,71.74,"6'0""",-0.26,plays_at_height
2021,Paraskevi Koilia,Furman,68056,5-8,"5'8""",68.0,69.82,"5'10""",1.82,plays_taller,69.82,"5'10""",1.82,plays_taller
2021,Tate Walters,Furman,68060,5-9,"5'9""",69.0,69.81,"5'10""",0.81,plays_taller,69.81,"5'10""",0.81,plays_taller
2021,Anna Larr Roberson,Louisiana Tech,68061,6-3,"6'3""",75.0,73.19,"6'1""",-1.81,plays_shorter,73.19,"6'1""",-1.81,plays_shorter
2021,Nia Clark,Xavier,68067,5-9,"5'9""",69.0,69.44,"5'9""",0.44,plays_at_height,69.44,"5'9""",0.44,plays_at_height
2021,Tilly Boler,Jackson St.,68079,6-1,"6'1""",73.0,71.6,"6'0""",-1.4,plays_shorter,71.6,"6'0""",-1.4,plays_shorter
2021,Tyginae Wright,Alcorn St.,68081,5-9,"5'9""",69.0,71.1,"5'11""",2.1,plays_taller,71.1,"5'11""",2.1,plays_taller
2021,Savannah Samuel,Oregon St.,68086,6-1,"6'1""",73.0,70.81,"5'11""",-2.19,plays_shorter,70.81,"5'11""",-2.19,plays_shorter
2021,Cur'Tiera Haywood,Quinnipiac,68087,5-11,"5'11""",71.0,71.46,"5'11""",0.46,plays_at_height,71.46,"5'11""",0.46,plays_at_height
2021,Kaylee Jefferson,Sam Houston St.,68089,6-0,"6'0""",72.0,71.46,"5'11""",-0.54,plays_at_height,71.46,"5'11""",-0.54,plays_at_height
2021,Malia Magestro,Youngstown St.,68095,5-9,"5'9""",69.0,69.7,"5'10""",0.7,plays_at_height,69.7,"5'10""",0.7,plays_at_height
2021,Nylah Young,Hampton,68108,5-11,"5'11""",71.0,71.89,"6'0""",0.89,plays_taller,71.89,"6'0""",0.89,plays_taller
2021,Jaden Walker,Saint Joseph's,68111,5-11,"5'11""",71.0,72.38,"6'0""",1.38,plays_taller,72.38,"6'0""",1.38,plays_taller
2021,Madison Hall,Montana St.,68113,5-9,"5'9""",69.0,71.41,"5'11""",2.41,plays_taller,71.41,"5'11""",2.41,plays_taller
2021,Terri Crawford,Central Arkansas,68122,6-1,"6'1""",73.0,72.28,"6'0""",-0.72,plays_at_height,72.28,"6'0""",-0.72,plays_at_height
2021,Yaubryon Chambers,Vanderbilt,68125,6-1,"6'1""",73.0,72.28,"6'0""",-0.72,plays_at_height,72.28,"6'0""",-0.72,plays_at_height
2021,LaImani Simmons,High Point,68130,5-9,"5'9""",69.0,70.34,"5'10""",1.34,plays_taller,70.34,"5'10""",1.34,plays_taller
2021,Claire Wyatt,High Point,68131,6-1,"6'1""",73.0,70.93,"5'11""",-2.07,plays_shorter,70.93,"5'11""",-2.07,plays_shorter
2021,Sarah Barcello,Marist,68133,5-11,"5'11""",71.0,71.14,"5'11""",0.14,plays_at_height,71.14,"5'11""",0.14,plays_at_height
2021,Brittany Staves,Campbell,68136,6-0,"6'0""",72.0,71.18,"5'11""",-0.82,plays_shorter,71.18,"5'11""",-0.82,plays_shorter
2021,Sydney Taylor,Massachusetts,68138,5-9,"5'9""",69.0,70.17,"5'10""",1.17,plays_taller,70.17,"5'10""",1.17,plays_taller
2021,Gabby Elliott,Clemson,68153,5-10,"5'10""",70.0,71.81,"6'0""",1.81,plays_taller,71.81,"6'0""",1.81,plays_taller
2021,Olivia Clayton,Tulsa,68172,6-2,"6'2""",74.0,70.92,"5'11""",-3.08,plays_shorter,70.92,"5'11""",-3.08,plays_shorter
2021,Allie Craig Cruce,Alabama,68180,6-1,"6'1""",73.0,71.82,"6'0""",-1.18,plays_shorter,71.82,"6'0""",-1.18,plays_shorter
2021,Anne-Hamilton Leroy,Longwood,68181,5-10,"5'10""",70.0,70.13,"5'10""",0.13,plays_at_height,70.13,"5'10""",0.13,plays_at_height
2021,Jadyn Scott,Cincinnati,68182,6-2,"6'2""",74.0,71.55,"6'0""",-2.45,plays_shorter,71.55,"6'0""",-2.45,plays_shorter
2021,Jada Scott,Cincinnati,68183,6-1,"6'1""",73.0,70.62,"5'11""",-2.38,plays_shorter,70.62,"5'11""",-2.38,plays_shorter
2021,Amber Brown,Pittsburgh,68185,6-0,"6'0""",72.0,72.07,"6'0""",0.07,plays_at_height,72.07,"6'0""",0.07,plays_at_height
2021,Madison Scott,Mississippi,68190,6-1,"6'1""",73.0,74.48,"6'2""",1.48,plays_taller,74.48,"6'2""",1.48,plays_taller
2021,Tiya Douglas,Mississippi,68191,5-8,"5'8""",68.0,70.43,"5'10""",2.43,plays_taller,70.43,"5'10""",2.43,plays_taller
2021,Khalis Cain,UNC Greensboro,68203,6-3,"6'3""",75.0,75.14,"6'3""",0.14,plays_at_height,75.14,"6'3""",0.14,plays_at_height
2021,Cali Clark,Colorado St.,68205,6-3,"6'3""",75.0,73.43,"6'1""",-1.57,plays_shorter,73.43,"6'1""",-1.57,plays_shorter
2021,Laura Segues,Chicago St.,68206,5-10,"5'10""",70.0,70.29,"5'10""",0.29,plays_at_height,70.29,"5'10""",0.29,plays_at_height
2021,Eylia Love,Georgia Tech,68207,6-1,"6'1""",73.0,71.31,"5'11""",-1.69,plays_shorter,71.31,"5'11""",-1.69,plays_shorter
2021,Ella Sawyer,Austin Peay,68212,5-9,"5'9""",69.0,71.4,"5'11""",2.4,plays_taller,71.4,"5'11""",2.4,plays_taller
2021,Tyia Singleton,Rutgers,68216,6-2,"6'2""",74.0,74.8,"6'3""",0.8,plays_taller,74.8,"6'3""",0.8,plays_taller
2021,Emy Hayford,Pittsburgh,68219,5-8,"5'8""",68.0,70.04,"5'10""",2.04,plays_taller,70.04,"5'10""",2.04,plays_taller
2021,Devyn Scott,Fairleigh Dickinson,68223,5-8,"5'8""",68.0,70.02,"5'10""",2.02,plays_taller,70.02,"5'10""",2.02,plays_taller
2021,Chloe Wilson,Fairleigh Dickinson,68224,5-11,"5'11""",71.0,72.04,"6'0""",1.04,plays_taller,72.04,"6'0""",1.04,plays_taller
2021,Cynthia Ezeja,Pittsburgh,68227,6-3,"6'3""",75.0,74.89,"6'3""",-0.11,plays_at_height,74.89,"6'3""",-0.11,plays_at_height
2021,Molly Masciantonio,La Salle,68228,5-10,"5'10""",70.0,70.0,"5'10""",-0.0,plays_at_height,70.0,"5'10""",-0.0,plays_at_height
2021,Ayoka Lee,Kansas St.,68230,6-6,"6'6""",78.0,75.76,"6'4""",-2.24,plays_shorter,75.76,"6'4""",-2.24,plays_shorter
2021,Nyah Willis,Presbyterian,68231,5-10,"5'10""",70.0,71.44,"5'11""",1.44,plays_taller,71.44,"5'11""",1.44,plays_taller
2021,Treasure Hunt,Kentucky,68232,6-2,"6'2""",74.0,71.15,"5'11""",-2.85,plays_shorter,71.15,"5'11""",-2.85,plays_shorter
2021,Nnenna Orji,Hawaii,68233,6-2,"6'2""",74.0,72.33,"6'0""",-1.67,plays_shorter,72.33,"6'0""",-1.67,plays_shorter
2021,Nicole Avila-Ambrosi,Cal Baptist,68245,5-8,"5'8""",68.0,71.57,"6'0""",3.57,plays_taller,71.57,"6'0""",3.57,plays_taller
2021,Kelsey Wood,Sacred Heart,68247,6-1,"6'1""",73.0,73.22,"6'1""",0.22,plays_at_height,73.22,"6'1""",0.22,plays_at_height
2021,Emilee Ebert,Kansas St.,68251,6-0,"6'0""",72.0,71.57,"6'0""",-0.43,plays_at_height,71.57,"6'0""",-0.43,plays_at_height
2021,Taylor Williams,Western Michigan,68257,6-2,"6'2""",74.0,74.47,"6'2""",0.47,plays_at_height,74.47,"6'2""",0.47,plays_at_height
2021,Britney Onyeje,Houston,68265,5-9,"5'9""",69.0,71.29,"5'11""",2.29,plays_taller,71.29,"5'11""",2.29,plays_taller
2021,Peyton Carter,Tennessee Tech,68276,5-8,"5'8""",68.0,70.26,"5'10""",2.26,plays_taller,70.26,"5'10""",2.26,plays_taller
2021,Maddie Krull,South Dakota,68282,5-9,"5'9""",69.0,70.65,"5'11""",1.65,plays_taller,70.65,"5'11""",1.65,plays_taller
2021,Evelien Lutje Schipholt,California,68283,6-2,"6'2""",74.0,73.31,"6'1""",-0.69,plays_at_height,73.31,"6'1""",-0.69,plays_at_height
2021,Kyah Watson,South Dakota,68284,5-10,"5'10""",70.0,72.22,"6'0""",2.22,plays_taller,72.22,"6'0""",2.22,plays_taller
2021,Tiarra Brown,Grand Canyon,68286,5-9,"5'9""",69.0,72.92,"6'1""",3.92,plays_taller,72.92,"6'1""",3.92,plays_taller
2021,Morgan Hansen,South Dakota,68289,6-0,"6'0""",72.0,70.24,"5'10""",-1.76,plays_shorter,70.24,"5'10""",-1.76,plays_shorter
2021,Addie Budnik,Richmond,68290,6-2,"6'2""",74.0,73.5,"6'2""",-0.5,plays_at_height,73.5,"6'2""",-0.5,plays_at_height
