season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2023,Aspyn Adams,Loyola Marymount,74763,5-8,"5'8""",68.0,68.39,"5'8""",0.39,plays_at_height,68.39,"5'8""",0.39,plays_at_height
2023,Jasmine Franklin,Tennessee,74769,6-1,"6'1""",73.0,73.8,"6'2""",0.8,plays_taller,73.8,"6'2""",0.8,plays_taller
2023,Ta'Nya Outten,Hartford,74773,5-8,"5'8""",68.0,71.6,"6'0""",3.6,plays_taller,71.6,"6'0""",3.6,plays_taller
2023,Kayla White,UT Arlington,74774,5-10,"5'10""",70.0,70.06,"5'10""",0.06,plays_at_height,70.06,"5'10""",0.06,plays_at_height
2023,Maggie Negaard,St. Thomas,74776,5-10,"5'10""",70.0,70.47,"5'10""",0.47,plays_at_height,70.47,"5'10""",0.47,plays_at_height
2023,Taylor Hosendove,Oregon,74777,6-2,"6'2""",74.0,73.73,"6'2""",-0.27,plays_at_height,73.73,"6'2""",-0.27,plays_at_height
2023,Megan Jones,UC Davis,74778,6-3,"6'3""",75.0,75.04,"6'3""",0.04,plays_at_height,75.04,"6'3""",0.04,plays_at_height
2023,Skye Williams,Towson,74780,5-8,"5'8""",68.0,70.22,"5'10""",2.22,plays_taller,70.22,"5'10""",2.22,plays_taller
2023,Paris Atchley,UC Riverside,74784,5-9,"5'9""",69.0,69.26,"5'9""",0.26,plays_at_height,69.26,"5'9""",0.26,plays_at_height
2023,Elena Pilakouta,Nebraska Omaha,74787,6-3,"6'3""",75.0,72.64,"6'1""",-2.36,plays_shorter,72.64,"6'1""",-2.36,plays_shorter
2023,Krislyn Marsh,Howard,74789,6-0,"6'0""",72.0,73.0,"6'1""",1.0,plays_taller,73.0,"6'1""",1.0,plays_taller
2023,Madi Miller,Abilene Christian,74790,5-9,"5'9""",69.0,70.62,"5'11""",1.62,plays_taller,70.62,"5'11""",1.62,plays_taller
2023,Crystal Corley,Morehead St.,74794,5-9,"5'9""",69.0,72.75,"6'1""",3.75,plays_taller,72.75,"6'1""",3.75,plays_taller
2023,D'asia Gregg,Virginia Tech,74795,6-2,"6'2""",74.0,72.46,"6'0""",-1.54,plays_shorter,72.46,"6'0""",-1.54,plays_shorter
2023,Mary Baskerville,Quinnipiac,74796,6-3,"6'3""",75.0,78.05,"6'6""",3.05,plays_taller,78.05,"6'6""",3.05,plays_taller
2023,Elizabeth Balogun,Duke,74797,6-1,"6'1""",73.0,73.72,"6'2""",0.72,plays_at_height,73.72,"6'2""",0.72,plays_at_height
2023,Liz Dixon,Louisville,74798,6-5,"6'5""",77.0,73.85,"6'2""",-3.15,plays_shorter,73.85,"6'2""",-3.15,plays_shorter
2023,Alexis Whittington,Middle Tennessee,74799,5-11,"5'11""",71.0,71.08,"5'11""",0.08,plays_at_height,71.08,"5'11""",0.08,plays_at_height
2023,Taya Hanson,Oregon,74800,5-11,"5'11""",71.0,70.23,"5'10""",-0.77,plays_shorter,70.23,"5'10""",-0.77,plays_shorter
2023,Alise Markova,Liberty,74801,6-2,"6'2""",74.0,72.17,"6'0""",-1.83,plays_shorter,72.17,"6'0""",-1.83,plays_shorter
2023,Rachel McLimore,Butler,74806,5-10,"5'10""",70.0,69.9,"5'10""",-0.1,plays_at_height,69.9,"5'10""",-0.1,plays_at_height
2023,Siera Carter,Central Arkansas,74807,5-11,"5'11""",71.0,71.17,"5'11""",0.17,plays_at_height,71.17,"5'11""",0.17,plays_at_height
