season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2025,Faith Pappas,Sacred Heart,67450,5-11,"5'11""",71.0,69.74,"5'10""",-1.26,plays_shorter,69.74,"5'10""",-1.26,plays_shorter
2025,Sarah Taub,North Florida,67451,5-9,"5'9""",69.0,70.15,"5'10""",1.15,plays_taller,70.15,"5'10""",1.15,plays_taller
2025,Helena Rafnsdottir,North Florida,67454,5-11,"5'11""",71.0,70.1,"5'10""",-0.9,plays_shorter,70.1,"5'10""",-0.9,plays_shorter
2025,Taris Thornton,Tennessee Tech,67456,6-0,"6'0""",72.0,72.73,"6'1""",0.73,plays_at_height,72.73,"6'1""",0.73,plays_at_height
2025,Laila Walker,Louisiana Monroe,67458,6-4,"6'4""",76.0,73.83,"6'2""",-2.17,plays_shorter,73.83,"6'2""",-2.17,plays_shorter
2025,Meadow Roland,UNLV,67459,6-2,"6'2""",74.0,74.22,"6'2""",0.22,plays_at_height,74.22,"6'2""",0.22,plays_at_height
2025,Macy Spencer,UNLV,67461,5-9,"5'9""",69.0,69.76,"5'10""",0.76,plays_taller,69.76,"5'10""",0.76,plays_taller
2025,Jaelyn Talley,North Texas,67462,5-10,"5'10""",70.0,71.21,"5'11""",1.21,plays_taller,71.21,"5'11""",1.21,plays_taller
2025,Amarachi Kimpson,UNLV,67463,5-8,"5'8""",68.0,69.77,"5'10""",1.77,plays_taller,69.77,"5'10""",1.77,plays_taller
2025,Kristian Jackson,Alabama St.,67464,5-8,"5'8""",68.0,69.63,"5'10""",1.63,plays_taller,69.63,"5'10""",1.63,plays_taller
2025,Reigan Richardson,Duke,67465,5-11,"5'11""",71.0,70.63,"5'11""",-0.37,plays_at_height,70.63,"5'11""",-0.37,plays_at_height
2025,Mar'shaun Bostic,Auburn,67469,5-8,"5'8""",68.0,69.36,"5'9""",1.36,plays_taller,69.36,"5'9""",1.36,plays_taller
2025,Claire McDougall,Bradley,67476,5-11,"5'11""",71.0,70.83,"5'11""",-0.17,plays_at_height,70.83,"5'11""",-0.17,plays_at_height
2025,Niya Fields,Norfolk St.,67479,5-8,"5'8""",68.0,70.85,"5'11""",2.85,plays_taller,70.85,"5'11""",2.85,plays_taller
2025,Cassie Schiltz,Green Bay,67481,5-11,"5'11""",71.0,70.36,"5'10""",-0.64,plays_at_height,70.36,"5'10""",-0.64,plays_at_height
2025,Tierra Simon,Saint Louis,67484,6-1,"6'1""",73.0,73.25,"6'1""",0.25,plays_at_height,73.25,"6'1""",0.25,plays_at_height
2025,Eri Blithikioti,UC San Diego,67490,5-11,"5'11""",71.0,70.96,"5'11""",-0.04,plays_at_height,70.96,"5'11""",-0.04,plays_at_height
2025,Ali Saunders,Southern Indiana,67491,5-10,"5'10""",70.0,70.12,"5'10""",0.12,plays_at_height,70.12,"5'10""",0.12,plays_at_height
2025,Taylen Collins,Auburn,67492,6-1,"6'1""",73.0,71.76,"6'0""",-1.24,plays_shorter,71.76,"6'0""",-1.24,plays_shorter
2025,Kendal George,SIU Edwardsville,67494,5-9,"5'9""",69.0,71.19,"5'11""",2.19,plays_taller,71.19,"5'11""",2.19,plays_taller
2025,Erin Condron,UC San Diego,67495,6-4,"6'4""",76.0,73.25,"6'1""",-2.75,plays_shorter,73.25,"6'1""",-2.75,plays_shorter
2025,Miriley Simon,North Dakota St.,67498,6-1,"6'1""",73.0,72.91,"6'1""",-0.09,plays_at_height,72.91,"6'1""",-0.09,plays_at_height
2025,Rachel Leggett,South Alabama,67500,5-8,"5'8""",68.0,71.21,"5'11""",3.21,plays_taller,71.21,"5'11""",3.21,plays_taller
2025,Nevaeh Jackson,Valparaiso,67504,6-0,"6'0""",72.0,70.68,"5'11""",-1.32,plays_shorter,70.68,"5'11""",-1.32,plays_shorter
2025,Brianna Wooldridge,SIU Edwardsville,67509,6-2,"6'2""",74.0,71.38,"5'11""",-2.62,plays_shorter,71.38,"5'11""",-2.62,plays_shorter
2025,Paige Bueckers,Connecticut,67510,6-0,"6'0""",72.0,71.92,"6'0""",-0.08,plays_at_height,71.92,"6'0""",-0.08,plays_at_height
2025,Jaylyn James,Louisiana,67511,5-8,"5'8""",68.0,72.36,"6'0""",4.36,plays_taller,72.36,"6'0""",4.36,plays_taller
2025,Elise Stuck,Ball St.,67516,6-1,"6'1""",73.0,71.56,"6'0""",-1.44,plays_shorter,71.56,"6'0""",-1.44,plays_shorter
2025,Meghan Fiso,San Diego St.,67519,5-10,"5'10""",70.0,70.43,"5'10""",0.43,plays_at_height,70.43,"5'10""",0.43,plays_at_height
2025,DeYona Gaston,Auburn,67523,6-2,"6'2""",74.0,73.52,"6'2""",-0.48,plays_at_height,73.52,"6'2""",-0.48,plays_at_height
2025,Abby Stephens,Tennessee Martin,67525,5-11,"5'11""",71.0,70.77,"5'11""",-0.23,plays_at_height,70.77,"5'11""",-0.23,plays_at_height
2025,Taylor Lauterbach,Virginia,67527,6-7,"6'7""",79.0,75.55,"6'4""",-3.45,plays_shorter,75.55,"6'4""",-3.45,plays_shorter
2025,Macy McGlone,Eastern Illinois,67528,6-2,"6'2""",74.0,75.33,"6'3""",1.33,plays_taller,75.33,"6'3""",1.33,plays_taller
2025,Nyah Moran,Northern Arizona,67531,5-11,"5'11""",71.0,70.18,"5'10""",-0.82,plays_shorter,70.18,"5'10""",-0.82,plays_shorter
2025,Hannah Ronsiek,Colorado St.,67533,5-11,"5'11""",71.0,71.54,"6'0""",0.54,plays_at_height,71.54,"6'0""",0.54,plays_at_height
2025,Nicole Leff,Texas St.,67535,6-1,"6'1""",73.0,70.89,"5'11""",-2.11,plays_shorter,70.89,"5'11""",-2.11,plays_shorter
2025,Kaitlyn Orihel,Villanova,67536,5-10,"5'10""",70.0,70.41,"5'10""",0.41,plays_at_height,70.41,"5'10""",0.41,plays_at_height
2025,Dorian Norris,Incarnate Word,67538,5-11,"5'11""",71.0,72.54,"6'1""",1.54,plays_taller,72.54,"6'1""",1.54,plays_taller
2025,Jasmine Kondrakiewicz,Green Bay,67539,6-1,"6'1""",73.0,74.46,"6'2""",1.46,plays_taller,74.46,"6'2""",1.46,plays_taller
2025,Brooke Moore,Liberty,67542,6-0,"6'0""",72.0,72.73,"6'1""",0.73,plays_at_height,72.73,"6'1""",0.73,plays_at_height
2025,Mady Cartwright,Tulsa,67543,5-10,"5'10""",70.0,70.12,"5'10""",0.12,plays_at_height,70.12,"5'10""",0.12,plays_at_height
2025,Teniesha Clarke,Akron,67544,5-9,"5'9""",69.0,70.45,"5'10""",1.45,plays_taller,70.45,"5'10""",1.45,plays_taller
2025,Sydney White,Cal Baptist,67549,5-9,"5'9""",69.0,69.22,"5'9""",0.22,plays_at_height,69.22,"5'9""",0.22,plays_at_height
2025,Alexis Markowski,Nebraska,67550,6-3,"6'3""",75.0,73.55,"6'2""",-1.45,plays_shorter,73.55,"6'2""",-1.45,plays_shorter
2025,Denae Carter,Villanova,67551,6-0,"6'0""",72.0,74.46,"6'2""",2.46,plays_taller,74.46,"6'2""",2.46,plays_taller
2025,Jasmine Shavers,Texas Tech,67553,5-9,"5'9""",69.0,69.79,"5'10""",0.79,plays_taller,69.79,"5'10""",0.79,plays_taller
2025,London Gamble,Northern Colorado,67557,5-8,"5'8""",68.0,70.27,"5'10""",2.27,plays_taller,70.27,"5'10""",2.27,plays_taller
2025,Sydney Bourland,Cal Poly,67560,5-10,"5'10""",70.0,70.74,"5'11""",0.74,plays_at_height,70.74,"5'11""",0.74,plays_at_height
2025,Tamera Johnson,Penn St.,67567,5-11,"5'11""",71.0,71.36,"5'11""",0.36,plays_at_height,71.36,"5'11""",0.36,plays_at_height
2025,Ola Ustowska,Wyoming,67572,5-10,"5'10""",70.0,70.1,"5'10""",0.1,plays_at_height,70.1,"5'10""",0.1,plays_at_height
2025,Niyah Gaston,Coppin St.,67573,5-10,"5'10""",70.0,69.72,"5'10""",-0.28,plays_at_height,69.72,"5'10""",-0.28,plays_at_height
2025,Sydney Harris,Iowa St.,67575,6-1,"6'1""",73.0,70.81,"5'11""",-2.19,plays_shorter,70.81,"5'11""",-2.19,plays_shorter
2025,Emily Ryan,Iowa St.,67577,5-11,"5'11""",71.0,71.03,"5'11""",0.03,plays_at_height,71.03,"5'11""",0.03,plays_at_height
2025,Taylor Anderson,Central Michigan,67578,5-10,"5'10""",70.0,71.46,"5'11""",1.46,plays_taller,71.46,"5'11""",1.46,plays_taller
2025,Isnelle Natabou,FIU,67579,6-5,"6'5""",77.0,73.27,"6'1""",-3.73,plays_shorter,73.27,"6'1""",-3.73,plays_shorter
2025,Katie Peneueta,Sacramento St.,67580,6-3,"6'3""",75.0,73.94,"6'2""",-1.06,plays_shorter,73.94,"6'2""",-1.06,plays_shorter
2025,Sheridan Liggett,Seattle,67582,5-9,"5'9""",69.0,69.51,"5'10""",0.51,plays_at_height,69.51,"5'10""",0.51,plays_at_height
2025,Aysia Hinton,North Carolina Central,67583,5-8,"5'8""",68.0,69.47,"5'9""",1.47,plays_taller,69.47,"5'9""",1.47,plays_taller
2025,Ariana Vanderhoop,St. John's,67585,5-9,"5'9""",69.0,70.23,"5'10""",1.23,plays_taller,70.23,"5'10""",1.23,plays_taller
2025,Emily Isaacson,Utah Tech,67587,5-11,"5'11""",71.0,70.78,"5'11""",-0.22,plays_at_height,70.78,"5'11""",-0.22,plays_at_height
2025,Lyric Cole,Tennessee St.,67589,6-0,"6'0""",72.0,72.25,"6'0""",0.25,plays_at_height,72.25,"6'0""",0.25,plays_at_height
2025,Halle Wright,Idaho St.,67591,6-0,"6'0""",72.0,72.39,"6'0""",0.39,plays_at_height,72.39,"6'0""",0.39,plays_at_height
2025,Nadira Eltayeb,Kansas,67593,6-4,"6'4""",76.0,74.14,"6'2""",-1.86,plays_shorter,74.14,"6'2""",-1.86,plays_shorter
2025,Jasmine Fearne,Bowling Green,67596,5-11,"5'11""",71.0,70.79,"5'11""",-0.21,plays_at_height,70.79,"5'11""",-0.21,plays_at_height
2025,Abigail Wilson,UNC Asheville,67597,5-11,"5'11""",71.0,71.76,"6'0""",0.76,plays_taller,71.76,"6'0""",0.76,plays_taller
2025,Leilani Kapinus,Vanderbilt,67598,5-10,"5'10""",70.0,71.94,"6'0""",1.94,plays_taller,71.94,"6'0""",1.94,plays_taller
2025,Meghan Kenefick,Central Connecticut,67601,6-0,"6'0""",72.0,71.65,"6'0""",-0.35,plays_at_height,71.65,"6'0""",-0.35,plays_at_height
2025,Donavia Hall,SMU,67603,5-10,"5'10""",70.0,70.8,"5'11""",0.8,plays_taller,70.8,"5'11""",0.8,plays_taller
2025,TK Pitts,SMU,67606,6-1,"6'1""",73.0,71.13,"5'11""",-1.87,plays_shorter,71.13,"5'11""",-1.87,plays_shorter
2025,Jayla Oden,Penn St.,67607,5-9,"5'9""",69.0,69.69,"5'10""",0.69,plays_at_height,69.69,"5'10""",0.69,plays_at_height
2025,Jada Moore,Florida Atlantic,67608,5-11,"5'11""",71.0,69.97,"5'10""",-1.03,plays_shorter,69.97,"5'10""",-1.03,plays_shorter
2025,Brooklyn Gray,Saint Louis,67610,5-11,"5'11""",71.0,70.05,"5'10""",-0.95,plays_shorter,70.05,"5'10""",-0.95,plays_shorter
2025,Reese Ross,Utah,67611,6-1,"6'1""",73.0,72.18,"6'0""",-0.82,plays_shorter,72.18,"6'0""",-0.82,plays_shorter
2025,Chaé Harris,Fordham,67617,5-8,"5'8""",68.0,70.79,"5'11""",2.79,plays_taller,70.79,"5'11""",2.79,plays_taller
2025,Sauda Ntaconayigize,Lafayette,67620,5-11,"5'11""",71.0,69.78,"5'10""",-1.22,plays_shorter,69.78,"5'10""",-1.22,plays_shorter
2025,Skylar Barnes,Southeast Missouri St.,67621,5-9,"5'9""",69.0,69.98,"5'10""",0.98,plays_taller,69.98,"5'10""",0.98,plays_taller
2025,Lauren Bailey,Gardner Webb,67630,5-8,"5'8""",68.0,70.12,"5'10""",2.12,plays_taller,70.12,"5'10""",2.12,plays_taller
2025,Janaia Fargo,Hofstra,67631,5-8,"5'8""",68.0,69.27,"5'9""",1.27,plays_taller,69.27,"5'9""",1.27,plays_taller
2025,Caroline Dotsey,Maine,67633,6-2,"6'2""",74.0,71.72,"6'0""",-2.28,plays_shorter,71.72,"6'0""",-2.28,plays_shorter
2025,Andrea Martinez,Gardner Webb,67634,6-1,"6'1""",73.0,70.58,"5'11""",-2.42,plays_shorter,70.58,"5'11""",-2.42,plays_shorter
2025,Aryss Macktoon,La Salle,67636,5-10,"5'10""",70.0,70.75,"5'11""",0.75,plays_taller,70.75,"5'11""",0.75,plays_taller
2025,Kristina Juric,Manhattan,67638,6-2,"6'2""",74.0,74.3,"6'2""",0.3,plays_at_height,74.3,"6'2""",0.3,plays_at_height
2025,Tiffany Hammond,Coppin St.,67639,5-9,"5'9""",69.0,69.74,"5'10""",0.74,plays_at_height,69.74,"5'10""",0.74,plays_at_height
2025,Tegan Young,Manhattan,67640,6-1,"6'1""",73.0,70.88,"5'11""",-2.12,plays_shorter,70.88,"5'11""",-2.12,plays_shorter
2025,Izzy Sullivan,Nevada,67641,5-10,"5'10""",70.0,69.17,"5'9""",-0.83,plays_shorter,69.17,"5'9""",-0.83,plays_shorter
2025,Tahlia White,Utah Valley,67645,6-0,"6'0""",72.0,70.99,"5'11""",-1.01,plays_shorter,70.99,"5'11""",-1.01,plays_shorter
2025,Elisabeth Aegisdottir,Liberty,67648,6-2,"6'2""",74.0,71.95,"6'0""",-2.05,plays_shorter,71.95,"6'0""",-2.05,plays_shorter
2025,Makayla Andrews,George Washington,67651,5-10,"5'10""",70.0,70.0,"5'10""",-0.0,plays_at_height,70.0,"5'10""",-0.0,plays_at_height
2025,Jayla Murray,Wichita St.,67652,6-1,"6'1""",73.0,71.32,"5'11""",-1.68,plays_shorter,71.32,"5'11""",-1.68,plays_shorter
2025,Kaili Chamberlin,Southeastern Louisiana,67653,5-8,"5'8""",68.0,70.54,"5'11""",2.54,plays_taller,70.54,"5'11""",2.54,plays_taller
2025,Maddie Walsh,UAB,67656,6-2,"6'2""",74.0,70.93,"5'11""",-3.07,plays_shorter,70.93,"5'11""",-3.07,plays_shorter
2025,Awa Sidibe,Rutgers,67660,5-11,"5'11""",71.0,70.94,"5'11""",-0.06,plays_at_height,70.94,"5'11""",-0.06,plays_at_height
2025,Skylar Burke,UC Santa Barbara,67661,5-8,"5'8""",68.0,71.71,"6'0""",3.71,plays_taller,71.71,"6'0""",3.71,plays_taller
2025,Cotie McMahon,Ohio St.,67662,6-0,"6'0""",72.0,70.37,"5'10""",-1.63,plays_shorter,70.37,"5'10""",-1.63,plays_shorter
2025,Mya Perry,Florida Atlantic,67665,5-9,"5'9""",69.0,69.85,"5'10""",0.85,plays_taller,69.85,"5'10""",0.85,plays_taller
2025,Angena Belloso,FIU,67667,5-11,"5'11""",71.0,69.86,"5'10""",-1.14,plays_shorter,69.86,"5'10""",-1.14,plays_shorter
2025,Trinity White,Murray St.,67669,5-9,"5'9""",69.0,70.41,"5'10""",1.41,plays_taller,70.41,"5'10""",1.41,plays_taller
2025,Kilyn McGuff,Butler,67670,6-0,"6'0""",72.0,71.76,"6'0""",-0.24,plays_at_height,71.76,"6'0""",-0.24,plays_at_height
2025,Bella Pucci,Binghamton,67672,5-9,"5'9""",69.0,71.13,"5'11""",2.13,plays_taller,71.13,"5'11""",2.13,plays_taller
2025,Jaila Lee,UNC Greensboro,67673,5-9,"5'9""",69.0,70.18,"5'10""",1.18,plays_taller,70.18,"5'10""",1.18,plays_taller
2025,Cate Carlson,Radford,67679,5-10,"5'10""",70.0,70.23,"5'10""",0.23,plays_at_height,70.23,"5'10""",0.23,plays_at_height
2025,Kilah Freelon,Texas Tech,67680,6-1,"6'1""",73.0,73.53,"6'2""",0.53,plays_at_height,73.53,"6'2""",0.53,plays_at_height
2025,Bre'Yon White,Wichita St.,67681,5-11,"5'11""",71.0,71.7,"6'0""",0.7,plays_at_height,71.7,"6'0""",0.7,plays_at_height
2025,Imani Smith,Charlotte,67682,5-8,"5'8""",68.0,71.12,"5'11""",3.12,plays_taller,71.12,"5'11""",3.12,plays_taller
2025,Sydney Graber,Purdue Fort Wayne,67687,6-1,"6'1""",73.0,73.42,"6'1""",0.42,plays_at_height,73.42,"6'1""",0.42,plays_at_height
2025,Promise Keshi,Stetson,67688,5-9,"5'9""",69.0,71.52,"6'0""",2.52,plays_taller,71.52,"6'0""",2.52,plays_taller
2025,Jorey Buwalda,Milwaukee,67701,6-0,"6'0""",72.0,72.31,"6'0""",0.31,plays_at_height,72.31,"6'0""",0.31,plays_at_height
2025,Ella Johnson,Montana St.,67702,6-2,"6'2""",74.0,73.5,"6'2""",-0.5,plays_at_height,73.5,"6'2""",-0.5,plays_at_height
2025,Dia Denes,LIU,67704,6-1,"6'1""",73.0,73.16,"6'1""",0.16,plays_at_height,73.16,"6'1""",0.16,plays_at_height
2025,Claire Henson,Wright St.,67706,5-10,"5'10""",70.0,70.69,"5'11""",0.69,plays_at_height,70.69,"5'11""",0.69,plays_at_height
2025,Camryn Fauria,Binghamton,67708,6-0,"6'0""",72.0,71.47,"5'11""",-0.53,plays_at_height,71.47,"5'11""",-0.53,plays_at_height
2025,Hannah Simental,Colorado St.,67709,5-8,"5'8""",68.0,69.36,"5'9""",1.36,plays_taller,69.36,"5'9""",1.36,plays_taller
2025,Delanie Crawford,Tulsa,67712,5-11,"5'11""",71.0,70.79,"5'11""",-0.21,plays_at_height,70.79,"5'11""",-0.21,plays_at_height
2025,Maddie Burke,Villanova,67714,6-0,"6'0""",72.0,71.6,"6'0""",-0.4,plays_at_height,71.6,"6'0""",-0.4,plays_at_height
2025,Kiayra Ellis,McNeese St.,67715,6-0,"6'0""",72.0,72.42,"6'0""",0.42,plays_at_height,72.42,"6'0""",0.42,plays_at_height
2025,Patricia Sherrill,LIU,67716,6-1,"6'1""",73.0,72.69,"6'1""",-0.31,plays_at_height,72.69,"6'1""",-0.31,plays_at_height
2025,Starr Jacobs,Mississippi,67720,6-2,"6'2""",74.0,72.36,"6'0""",-1.64,plays_shorter,72.36,"6'0""",-1.64,plays_shorter
2025,Tamia Stricklin,Seattle,67721,6-0,"6'0""",72.0,71.15,"5'11""",-0.85,plays_shorter,71.15,"5'11""",-0.85,plays_shorter
2025,Hope Hassmann,Idaho,67725,5-8,"5'8""",68.0,69.43,"5'9""",1.43,plays_taller,69.43,"5'9""",1.43,plays_taller
2025,Taylor Jones,Texas,67726,6-4,"6'4""",76.0,76.95,"6'5""",0.95,plays_taller,76.95,"6'5""",0.95,plays_taller
2025,Brooke Anya,Chattanooga,67728,6-0,"6'0""",72.0,71.84,"6'0""",-0.16,plays_at_height,71.84,"6'0""",-0.16,plays_at_height
2025,Kennedie Shuler,Oregon St.,67730,5-10,"5'10""",70.0,69.93,"5'10""",-0.07,plays_at_height,69.93,"5'10""",-0.07,plays_at_height
2025,Angelie Ricard,Wagner,67733,5-10,"5'10""",70.0,70.24,"5'10""",0.24,plays_at_height,70.24,"5'10""",0.24,plays_at_height
2025,Marie Kiefer,Ball St.,67734,6-2,"6'2""",74.0,73.91,"6'2""",-0.09,plays_at_height,73.91,"6'2""",-0.09,plays_at_height
2025,Maliyah Johnson,Ball St.,67737,6-3,"6'3""",75.0,71.88,"6'0""",-3.12,plays_shorter,71.88,"6'0""",-3.12,plays_shorter
2025,Sarah Brans,Idaho,67738,6-1,"6'1""",73.0,72.53,"6'1""",-0.47,plays_at_height,72.53,"6'1""",-0.47,plays_at_height
2025,Donovyn Hunter,TCU,67739,6-0,"6'0""",72.0,70.68,"5'11""",-1.32,plays_shorter,70.68,"5'11""",-1.32,plays_shorter
2025,Annemarie Batista,Little Rock,67741,6-1,"6'1""",73.0,70.93,"5'11""",-2.07,plays_shorter,70.93,"5'11""",-2.07,plays_shorter
2025,Nayo Lear,Dayton,67742,5-10,"5'10""",70.0,69.95,"5'10""",-0.05,plays_at_height,69.95,"5'10""",-0.05,plays_at_height
2025,Giana Hoddinott,Mount St. Mary's,67743,5-9,"5'9""",69.0,69.5,"5'9""",0.5,plays_at_height,69.5,"5'9""",0.5,plays_at_height
2025,Taylor Napper,Radford,67744,6-0,"6'0""",72.0,71.06,"5'11""",-0.94,plays_shorter,71.06,"5'11""",-0.94,plays_shorter
2025,Amber Scalia,St. Thomas,67745,5-9,"5'9""",69.0,69.59,"5'10""",0.59,plays_at_height,69.59,"5'10""",0.59,plays_at_height
2025,Kristyna Jeskeova,Grand Canyon,67747,6-2,"6'2""",74.0,76.2,"6'4""",2.2,plays_taller,76.2,"6'4""",2.2,plays_taller
2025,Haley Thierry,Youngstown St.,67748,5-8,"5'8""",68.0,71.91,"6'0""",3.91,plays_taller,71.91,"6'0""",3.91,plays_taller
2025,Last-Tear Poa,LSU,67751,5-11,"5'11""",71.0,69.32,"5'9""",-1.68,plays_shorter,69.32,"5'9""",-1.68,plays_shorter
2025,Alex Covill,Washington St.,67752,6-6,"6'6""",78.0,76.27,"6'4""",-1.73,plays_shorter,76.27,"6'4""",-1.73,plays_shorter
2025,Bella Hays,Eastern Washington,67755,6-3,"6'3""",75.0,72.43,"6'0""",-2.57,plays_shorter,72.43,"6'0""",-2.57,plays_shorter
2025,Karsen Murphy,Chattanooga,67756,6-0,"6'0""",72.0,71.4,"5'11""",-0.6,plays_at_height,71.4,"5'11""",-0.6,plays_at_height
2025,Molly Lavin,Drexel,67758,6-2,"6'2""",74.0,71.46,"5'11""",-2.54,plays_shorter,71.46,"5'11""",-2.54,plays_shorter
2025,Casey Valenti-Paea,Virginia,67759,5-9,"5'9""",69.0,69.98,"5'10""",0.98,plays_taller,69.98,"5'10""",0.98,plays_taller
2025,Raven Thompson,Clemson,67764,5-10,"5'10""",70.0,70.91,"5'11""",0.91,plays_taller,70.91,"5'11""",0.91,plays_taller
2025,Ja'Naiya Quinerly,West Virginia,67766,5-8,"5'8""",68.0,70.1,"5'10""",2.1,plays_taller,70.1,"5'10""",2.1,plays_taller
