season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2025,Eliya Ellis,Florida A&M,SWAC,Senior,D,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B-,C,D-,C-,C,D-,F,D,F,D+,F,D,D-,C+,B,D,C
2025,Eve Alexander,Florida A&M,SWAC,Freshman,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2025,Ivet Subirats,Florida A&M,SWAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Jaliya Sharp,Florida A&M,SWAC,Senior,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2025,Nya Bostic,Florida A&M,SWAC,Senior,D,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B-,C+,D-,C-,C,D,F,D,F,C-,F,D,D-,B-,B,D,C
2025,Sabou Gueye,Florida A&M,SWAC,Senior,B-,C+,B,B-,A,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B,B+,A,C-,B+
2025,Saige Glover,Florida A&M,SWAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Sydney Hendrix,Florida A&M,SWAC,Sophomore,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B,B,B+,B-,C+,B-,C+,B-,C,C-,C,B-,C-,C-,C,B,B+,D+,B
2025,Tahnyjia Purifoy,Florida A&M,SWAC,Junior,C-,D,D,D+,B,D+,D+,C-,C+,B,B-,D,C-,C,C-,B-,B,C+,D,C+,C,D+,D-,D,D-,C-,D-,D+,D,B-,B+,D,B-
2025,ZiKeyah Carter,Florida A&M,SWAC,Senior,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2025,Alana Rouser,Florida Atlantic,Amer,Freshman,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C-,C-,C-,B-,C-,C-,C,B,B+,D+,B-
2025,Emaya Lewis,Florida Atlantic,Amer,Freshman,C-,D+,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2025,Erin Rodgers,Florida Atlantic,Amer,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B+,B+,C+,B+,B+,A,C,B+
2025,Evie Van Der Woude,Florida Atlantic,Amer,Sophomore,D,D-,D-,D,C+,D-,D,D,C-,C+,C+,D,D+,C-,D,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2025,Jada Moore,Florida Atlantic,Amer,Senior,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2025,Kristina Godfrey,Florida Atlantic,Amer,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Lovisa Asbrink Hose,Florida Atlantic,Amer,Freshman,C-,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,C+,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Maria Myklebust,Florida Atlantic,Amer,Senior,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2025,Mya Perry,Florida Atlantic,Amer,Junior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2025,Stefanie Ingram,Florida Atlantic,Amer,Sophomore,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2025,Ta'Ziah Jenks,Florida Atlantic,Amer,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2025,Zahira Arizmendi,Florida Atlantic,Amer,Freshman,C,D+,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Alahna Paige,Florida Gulf Coast,ASun,Senior,C+,D+,B+,C+,B,D+,D+,C,C-,A,A-,B-,B-,B,B-,B-,A-,B,A-,B-,C+,A,B+,D,A-,B,B+,D,A-,B-,A-,B-,B-
2025,Casey Santoro,Florida Gulf Coast,ASun,Senior,B-,C-,A-,B-,B,C-,C-,C+,C,A+,A,B-,B,B,B-,B,A-,B+,A,B-,B,A,B+,D+,A-,B,B+,D+,A-,B,A,B,B
2025,Cerina Rolle,Florida Gulf Coast,ASun,Junior,B,C,B+,B,A-,C,C,B-,C+,A+,A+,B,B,B,B,B,B+,B+,B+,B,B,A,B,C-,B+,B+,B,C,B+,B+,B+,B,B+
2025,Dolly Cairns,Florida Gulf Coast,ASun,Senior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,A-,A+,A+,A+,A-,A-,A+,A,C+,A+,A,A,C+,A,A-,A+,A-,A-
2025,Emani Jefferson,Florida Gulf Coast,ASun,Senior,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2025,Kaelyn Flowers,Florida Gulf Coast,ASun,Freshman,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2025,Karina Gordon,Florida Gulf Coast,ASun,Sophomore,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Khamari Mitchell-Steen,Florida Gulf Coast,ASun,Junior,B+,C+,A+,A-,A,C+,B-,B,B,A+,A+,A,A-,A,B+,B+,A,A,A+,B+,A-,A+,A,C+,A+,A,A,C+,A,A-,A,B+,A-
2025,Lauryn Taylor,Florida Gulf Coast,ASun,Senior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A-,B+,A-,A+,A,A+,A-,A-,A+,A,C+,A,A,A,C+,A,A-,B+,A-,A-
2025,Maddie Antenucci,Florida Gulf Coast,ASun,Senior,B,B-,A+,B,A,B-,B-,B-,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A,C+,A-
2025,Skyler Gill,Florida Gulf Coast,ASun,Senior,B,C+,A+,B,A-,C+,C+,B-,B-,A+,A+,A+,B+,B+,B+,B+,A,A-,A+,B+,B+,A+,A,C,A+,A-,A,C,A,B+,A+,B+,B+
2025,Amaya Bonner,Florida St.,ACC,Junior,B,C,A,B,A-,C+,C+,B-,C+,A+,A+,A,B+,B+,B,B,B+,A-,A,B,B+,A+,A,C,A,B+,A,C,A,B+,A+,B+,B+
2025,Avery Treadwell,Florida St.,ACC,Sophomore,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A,A-,A+,C+,A-
2025,Brianna Turnage,Florida St.,ACC,Junior,B+,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A,B+,B+,A,A,A+,B+,A-,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,A-
2025,Carla Viegas,Florida St.,ACC,Sophomore,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,A-,A,A+,A+,A-,A-,A+,A,C+,A+,A,A,B-,A+,A-,A+,A-,A-
2025,Makayla Timpson,Florida St.,ACC,Senior,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2025,Malea Williams,Florida St.,ACC,Senior,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,B+,B+,B+,A-,A-,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,B+,A+,B+,B+
2025,Mariana Valenzuela,Florida St.,ACC,Junior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A,B,A-,C+,A,B+,A,C+,B+
2025,O'Mariah Gordon,Florida St.,ACC,Senior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2025,Raiane Dos Santos,Florida St.,ACC,Sophomore,C+,D+,B,C+,B,D+,D+,C,C-,A,A,C+,B-,B-,B-,B-,B+,B,B,B-,C+,A-,B,D,B,B,B-,D,B,B,B,B-,B-
2025,Sydney Bowles,Florida St.,ACC,Junior,B+,C+,A,A-,A,C+,B-,B,B-,A+,A+,A,A-,A-,B+,B+,A+,A,A+,B+,A-,A+,A,C+,A,A-,A,C+,A,A-,A,B+,A-
2025,Ta'Niya Latson,Florida St.,ACC,Junior,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+
2025,Amiyah Ferguson,Fordham,A10,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Anastasija Veljovic,Fordham,A10,Freshman,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Camila De Pool,Fordham,A10,Freshman,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2025,Chaé Harris,Fordham,A10,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Emma Wilson-Saltos,Fordham,A10,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Irene Murua,Fordham,A10,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2025,Kaila Berry,Fordham,A10,Junior,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B+,B-,B,C,B,B+,A,C,B
2025,Karissa Antoine,Fordham,A10,Freshman,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B-,B,B+,B-,C,B,B-,B-,C,B,B+,A,C-,B
2025,Miya Giles-Jones,Fordham,A10,Sophomore,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C-,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D,D+,B,B+,D,B-
2025,Precious Omoshola,Fordham,A10,Freshman,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,B-,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C-,D+,D+,D+,B,B+,D,B-
2025,Rose Nelson,Fordham,A10,Junior,C-,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C,B-,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Taya Davis,Fordham,A10,Senior,C+,C-,C,C,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Taylor Donaldson,Fordham,A10,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A,C+,A-
2025,Avery Watkins,Fresno St.,MWC,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,D+,C,B,A-,D+,B-
2025,Danae Powell,Fresno St.,MWC,Freshman,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Holly Griffiths,Fresno St.,MWC,Freshman,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2025,Kylee Fox,Fresno St.,MWC,Sophomore,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Laney Amundsen,Fresno St.,MWC,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Malaya LeSueur,Fresno St.,MWC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Maria Konstantinidou,Fresno St.,MWC,Sophomore,C,C-,C,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Mariah Elohim,Fresno St.,MWC,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2025,Mia Jacobs,Fresno St.,MWC,Junior,B+,B,A+,A-,A+,B,B,B+,A,A+,A+,B,B+,B+,A,A,A,A-,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2025,Rayna Williams,Fresno St.,MWC,Freshman,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2025,Saga Ukkonen,Fresno St.,MWC,Junior,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2025,Taija Sta. Maria,Fresno St.,MWC,Sophomore,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2025,Bella LaChance,Furman,SC,Senior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B-,B+,D,B-
2025,Chantelle Stuart,Furman,SC,Freshman,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2025,Clare Coyle,Furman,SC,Freshman,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Jada Session,Furman,SC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B,C,C,C+,B,A-,D+,B
2025,Jaelyn Acker,Furman,SC,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,A-,D+,B-
2025,Kate Johnson,Furman,SC,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B+,B+,C+,B+,B+,A,C,B+
2025,Niveya Henley,Furman,SC,Junior,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B,B+,A,C,B+
2025,Raina McGowens,Furman,SC,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2025,Sydney Ryan,Furman,SC,Junior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Tate Walters,Furman,SC,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Anaya Harris,Gardner Webb,BSth,Sophomore,C,D+,D,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2025,Andrea Martinez,Gardner Webb,BSth,Sophomore,C,D+,C-,C-,B+,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Ashley Hawkins,Gardner Webb,BSth,Senior,B-,C,B,C+,A,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2025,Elle Blatchford,Gardner Webb,BSth,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C,C+,B,A-,D+,B
2025,Elze Motekaityte,Gardner Webb,BSth,Senior,C,D+,D+,C,B+,D+,C-,C,C+,B,B,D+,C+,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,B-,D+,C-,C-,B,B+,D+,B-
2025,Kendall Scott,Gardner Webb,BSth,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2025,Lauren Bailey,Gardner Webb,BSth,Sophomore,C,D+,C-,C,B+,D+,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Maja Rohkohl,Gardner Webb,BSth,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2025,Nyla Walker,Gardner Webb,BSth,Junior,C-,D,D,D+,B-,D,D+,C-,C+,B,B-,D,C-,C,C,B-,B,C+,D,C+,C,D+,D-,D,D,C-,D-,D,D,B-,B+,D,C+
2025,Jada Brown,George Mason,A10,Junior,C,D,C+,C-,B-,D,D,D+,D,A-,B+,C-,C,C-,C+,C+,B,B-,C+,C,C,B,C,D-,C+,C+,C,D-,C+,C+,C+,C,C+
2025,Kennedy Harris,George Mason,A10,Sophomore,A,B+,A+,A+,A+,B+,B+,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2025,Khamya McNeal,George Mason,A10,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Louis Volker,George Mason,A10,Freshman,B,C+,A-,B+,A,C+,C+,B,B-,A+,A+,A-,B+,B+,B+,B+,A-,A,A,B+,B+,A,A-,C+,A-,A-,A-,C+,A-,A-,A,B+,B+
2025,Nalani Kaysia,George Mason,A10,Senior,B,C+,A-,B+,A-,C+,C+,B-,B-,A+,A+,A-,B+,B+,B+,B+,A,A-,A,B+,B+,A,A-,C,A-,A-,A-,C+,A-,B+,A,B+,B+
2025,Nekhu Mitchell,George Mason,A10,Junior,B+,C+,A+,A-,A,C+,C+,B,B,A+,A+,A+,A-,A+,B+,B+,A,A,A+,B+,A-,A+,A+,C+,A+,A-,A+,C+,A+,A-,A+,B+,A-
2025,Page Greenburg,George Mason,A10,Junior,B,C+,A+,B,A,C+,B-,B,B+,A,A,B-,B,B,B,B+,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
2025,Paula Suarez,George Mason,A10,Senior,A,B+,A+,A+,A+,B+,B+,A-,A-,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A+,A+,A+,A
2025,Ta'Viyanna Habib,George Mason,A10,Senior,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A-,B+,B+,A,A-,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,B+
2025,Trinity Massenberg,George Mason,A10,Sophomore,C+,C-,B-,C+,A-,C-,C,C+,B,B+,A-,C,B-,B-,B,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Zahirah Walton,George Mason,A10,Sophomore,A,B+,A+,A+,A+,B+,A-,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2025,Caia Loving,George Washington,A10,Junior,C,D+,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,C-,C,B,B+,D+,B-
2025,Filipa Calisto,George Washington,A10,Junior,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Gabby Reynolds,George Washington,A10,Freshman,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2025,Kamari Sims,George Washington,A10,Sophomore,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Makayla Andrews,George Washington,A10,Senior,C+,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Mariona Planes Fortuny,George Washington,A10,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2025,Maxine Engel,George Washington,A10,Senior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,A-,B,B-,B-,B-,B+,B-,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2025,Miriam Diala,George Washington,A10,Freshman,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Morgan Matthews,George Washington,A10,Freshman,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C-,B,B+,D+,B-
2025,Natalia Sierra-Vargas,George Washington,A10,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Paige Mott,George Washington,A10,Senior,B,B-,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2025,Sara Lewis,George Washington,A10,Sophomore,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,C+,B,C+,C,B-,B+,A-,C-,B
2025,Alexia Araujo-Dagba,Georgetown,BE,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Amanda Ajobiewe,Georgetown,BE,Freshman,C,D+,C,C,B,D+,D+,C,B-,B+,B,C-,C+,C+,C+,B,B,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,A-,D+,B-
2025,Ariel Jenkins,Georgetown,BE,Senior,A-,B,A+,A,A,B-,B,B+,B+,A+,A+,A+,A,A,A-,A-,A+,A+,A+,A,A,A+,A,B-,A,A,A,B-,A,A,A+,A,A-
2025,Jaeda Wilson,Georgetown,BE,Freshman,D+,D-,C+,D,C,D-,D-,D,D,B+,B-,D+,D+,C+,C-,C,B+,C+,B-,C-,C-,B,C+,D-,C+,C-,C+,F,C+,C,B-,D+,C-
2025,Jayden McBride,Georgetown,BE,Freshman,B-,D+,A-,C+,B+,D+,C-,C+,C,A,A,B+,B-,B,B-,B-,B+,B+,A,B-,B-,A,B+,D,A-,B,B+,D+,A-,B,A-,B-,B
2025,Kaliyah Myricks,Georgetown,BE,Senior,C-,D-,B-,D+,C+,D,D,D+,D,B+,B,D+,C,C+,C,C+,B+,C+,B,C,C,B+,B-,D-,B-,C+,C+,D-,B-,C+,B,C,C
2025,Kelsey Ransom,Georgetown,BE,Senior,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B-,A+,A+,A+,B,A+,A,A+,A,A
2025,Khadee Hession,Georgetown,BE,Freshman,B-,D+,B+,C+,B+,D+,D+,C+,C-,A,A,B+,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D,A-,B,B+,D+,A-,B,B+,B-,B
